Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239,40.2774341264664,437.7225658735336,0,542.9199377529528,Native fable 80% and 95% model intervals,Smooth
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239,21.31033597151864,456.6896640284814,0,571.9276111657164,Native fable 80% and 95% model intervals,Smooth
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239,3.868289117981192,474.1317108820188,0,598.6029198842275,Native fable 80% and 95% model intervals,Smooth
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239,0,490.3663722532858,0,623.4316918543707,Native fable 80% and 95% model intervals,Smooth
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239,0,505.61429957384064,0,646.7513843198642,Native fable 80% and 95% model intervals,Smooth
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239,0,520.036147807932,0,668.8076978458125,Native fable 80% and 95% model intervals,Smooth
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239,0,533.7531984766136,0,689.7861165123313,Native fable 80% and 95% model intervals,Smooth
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239,0,546.8596752575208,0,709.8307429990323,Native fable 80% and 95% model intervals,Smooth
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,293,193.703182645075,392.296817354925,141.13862272299522,444.86137727700475,Native fable 80% and 95% model intervals,Smooth
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,295,195.703182645075,394.296817354925,143.13862272299522,446.86137727700475,Native fable 80% and 95% model intervals,Smooth
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,308,208.703182645075,407.296817354925,156.13862272299522,459.86137727700475,Native fable 80% and 95% model intervals,Smooth
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,285,185.703182645075,384.296817354925,133.13862272299522,436.86137727700475,Native fable 80% and 95% model intervals,Smooth
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,292,192.703182645075,391.296817354925,140.13862272299522,443.86137727700475,Native fable 80% and 95% model intervals,Smooth
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,288,188.703182645075,387.296817354925,136.13862272299522,439.86137727700475,Native fable 80% and 95% model intervals,Smooth
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,273,173.703182645075,372.296817354925,121.13862272299522,424.86137727700475,Native fable 80% and 95% model intervals,Smooth
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,284,184.703182645075,383.296817354925,132.13862272299522,435.86137727700475,Native fable 80% and 95% model intervals,Smooth
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,276,176.703182645075,375.296817354925,124.13862272299522,427.86137727700475,Native fable 80% and 95% model intervals,Smooth
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,282,182.703182645075,381.296817354925,130.13862272299522,433.86137727700475,Native fable 80% and 95% model intervals,Smooth
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,278,178.703182645075,377.296817354925,126.13862272299522,429.86137727700475,Native fable 80% and 95% model intervals,Smooth
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,239,139.703182645075,338.296817354925,87.13862272299522,390.86137727700475,Native fable 80% and 95% model intervals,Smooth
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,427.4,264.2235364667649,590.576463533235,177.84313451886328,676.9568654811367,Native fable 80% and 95% model intervals,Smooth
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,430.8,196.8504974602321,664.749502539768,73.00511175127667,788.5948882487234,Native fable 80% and 95% model intervals,Smooth
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,434.2,143.8253549943193,724.5746450056806,0,878.2896968456247,Native fable 80% and 95% model intervals,Smooth
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,437.59999999999997,97.92110394973923,777.2788960502608,0,957.0940418054256,Native fable 80% and 95% model intervals,Smooth
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,441,56.389387018700404,825.6106129812996,0,1029.211172911236,Native fable 80% and 95% model intervals,Smooth
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,444.4,17.846195597839255,870.9538044021607,0,1096.7577486649966,Native fable 80% and 95% model intervals,Smooth
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,447.79999999999995,0,914.1155859696746,0,1160.96814594336,Native fable 80% and 95% model intervals,Smooth
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,451.2,0,955.6120900837963,0,1222.6317211346009,Native fable 80% and 95% model intervals,Smooth
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,454.59999999999997,0,995.7951041568513,0,1282.2864866581258,Native fable 80% and 95% model intervals,Smooth
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,458,0,1034.9159194719493,0,1340.316759366854,Native fable 80% and 95% model intervals,Smooth
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,461.4,0,1073.1606302739356,0,1397.0071458481698,Native fable 80% and 95% model intervals,Smooth
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,464.79999999999995,0,1110.671049515567,0,1452.5745302973073,Native fable 80% and 95% model intervals,Smooth
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294476196108,418.2106954284017,140.76273886998808,476.2774041780244,Native fable 80% and 95% model intervals,Smooth
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294470711229,418.2106959768896,140.76273803114822,476.2774050168643,Native fable 80% and 95% model intervals,Smooth
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.829446522635,418.2106965253775,140.76273719230838,476.27740585570416,Native fable 80% and 95% model intervals,Smooth
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294459741471,418.2106970738654,140.7627363534685,476.27740669454397,Native fable 80% and 95% model intervals,Smooth
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294454256592,418.21069762235334,140.76273551462867,476.27740753338384,Native fable 80% and 95% model intervals,Smooth
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944487717128,418.2106981708412,140.7627346757888,476.2774083722237,Native fable 80% and 95% model intervals,Smooth
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944432868342,418.2106987193291,140.762733836949,476.2774092110635,Native fable 80% and 95% model intervals,Smooth
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944378019553,418.21069926781695,140.76273299810916,476.2774100499033,Native fable 80% and 95% model intervals,Smooth
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944323170764,418.2106998163049,140.76273215926932,476.2774108887432,Native fable 80% and 95% model intervals,Smooth
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944268321975,418.21070036479273,140.76273132042948,476.27741172758306,Native fable 80% and 95% model intervals,Smooth
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294421347319,418.2107009132806,140.76273048158967,476.27741256642287,Native fable 80% and 95% model intervals,Smooth
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.829441586244,418.2107014617685,140.76272964274983,476.2774134052627,Native fable 80% and 95% model intervals,Smooth
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,265.36113066693326,582.6388693330667,181.382785991263,666.6172140087369,Native fable 80% and 95% model intervals,Smooth
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,199.65075946964382,648.3492405303562,80.8874454836685,767.1125545163316,Native fable 80% and 95% model intervals,Smooth
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,149.22941825984822,698.7705817401518,3.774658546055946,844.2253414539441,Native fable 80% and 95% model intervals,Smooth
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,106.72226133386658,741.2777386661335,0,909.234428017474,Native fable 80% and 95% model intervals,Smooth
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,69.27270429755606,778.7272957024439,0,966.5085830351502,Native fable 80% and 95% model intervals,Smooth
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,35.41571676193223,812.5842832380678,0,1018.2883771370324,Native fable 80% and 95% model intervals,Smooth
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,4.281003476234503,843.7189965237656,0,1065.9048120504542,Native fable 80% and 95% model intervals,Smooth
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,0,872.6984810607123,0,1110.225109032663,Native fable 80% and 95% model intervals,Smooth
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,0,899.9166079992001,0,1151.8516420262108,Native fable 80% and 95% model intervals,Smooth
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,0,925.6601525263275,0,1191.2229958321198,Native fable 80% and 95% model intervals,Smooth
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,0,950.145606744,0,1228.6702665483385,Native fable 80% and 95% model intervals,Smooth
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424,0,973.5411634803036,0,1264.4506829078882,Native fable 80% and 95% model intervals,Smooth
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,338,175.6357110348045,500.3642889651955,89.68524833255162,586.3147516674484,Native fable 80% and 95% model intervals,Smooth
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,368,205.6357110348045,530.3642889651956,119.68524833255162,616.3147516674484,Native fable 80% and 95% model intervals,Smooth
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,351,188.6357110348045,513.3642889651956,102.68524833255162,599.3147516674484,Native fable 80% and 95% model intervals,Smooth
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,381,218.6357110348045,543.3642889651956,132.68524833255162,629.3147516674484,Native fable 80% and 95% model intervals,Smooth
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,351,188.6357110348045,513.3642889651956,102.68524833255162,599.3147516674484,Native fable 80% and 95% model intervals,Smooth
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,340,177.6357110348045,502.3642889651955,91.68524833255162,588.3147516674484,Native fable 80% and 95% model intervals,Smooth
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,293,130.6357110348045,455.3642889651955,44.68524833255162,541.3147516674484,Native fable 80% and 95% model intervals,Smooth
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,319,156.6357110348045,481.3642889651955,70.68524833255162,567.3147516674484,Native fable 80% and 95% model intervals,Smooth
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,357,194.6357110348045,519.3642889651956,108.68524833255162,605.3147516674484,Native fable 80% and 95% model intervals,Smooth
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,319,156.6357110348045,481.3642889651955,70.68524833255162,567.3147516674484,Native fable 80% and 95% model intervals,Smooth
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,0,0,162.3642889651955,0,248.31475166744838,Native fable 80% and 95% model intervals,Smooth
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,424,261.6357110348045,586.3642889651956,175.68524833255162,672.3147516674484,Native fable 80% and 95% model intervals,Smooth
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,243.02431323485098,0,752.5704938657655,0,1022.3079482808856,Native fable 80% and 95% model intervals,Erratic
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0,880.7366688472158,0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,644.7235555636613,0,988.7420538601177,Native fable 80% and 95% model intervals,Erratic
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,921.4413294188915,0,1414.6678327898364,Native fable 80% and 95% model intervals,Erratic
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,1141.017185543824,0,1753.2025899534183,Native fable 80% and 95% model intervals,Erratic
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,1332.233386954756,0,2048.3649980458877,Native fable 80% and 95% model intervals,Erratic
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,1506.03553858623,0,2316.894915249687,Native fable 80% and 95% model intervals,Erratic
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,1667.935591651965,0,2567.2221434970106,Native fable 80% and 95% model intervals,Erratic
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,1821.1479641212359,0,2804.2627108435518,Native fable 80% and 95% model intervals,Erratic
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,1967.7282043493472,0,3031.160307214239,Native fable 80% and 95% model intervals,Erratic
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,2109.077340516058,0,3250.0576203069227,Native fable 80% and 95% model intervals,Erratic
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,2246.196165022202,0,3462.4852300173875,Native fable 80% and 95% model intervals,Erratic
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,2379.825816612327,0,3669.5766102423663,Native fable 80% and 95% model intervals,Erratic
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0,0,2510.531079403502,0,3872.1955237505676,Native fable 80% and 95% model intervals,Erratic
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930470362932,0,1167.9233546036166,Native fable 80% and 95% model intervals,Erratic
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930497392635,0,1167.923358737453,Native fable 80% and 95% model intervals,Erratic
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930524422338,0,1167.9233628712893,Native fable 80% and 95% model intervals,Erratic
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.493055145204,0,1167.9233670051258,Native fable 80% and 95% model intervals,Erratic
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930578481742,0,1167.9233711389618,Native fable 80% and 95% model intervals,Erratic
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930605511444,0,1167.923375272798,Native fable 80% and 95% model intervals,Erratic
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930632541146,0,1167.9233794066342,Native fable 80% and 95% model intervals,Erratic
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930659570848,0,1167.9233835404705,Native fable 80% and 95% model intervals,Erratic
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.493068660055,0,1167.9233876743065,Native fable 80% and 95% model intervals,Erratic
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930713630253,0,1167.9233918081427,Native fable 80% and 95% model intervals,Erratic
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930740659953,0,1167.923395941979,Native fable 80% and 95% model intervals,Erratic
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0,882.4930767689655,0,1167.923400075815,Native fable 80% and 95% model intervals,Erratic
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0,882.096723415742,0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0,0,631.5910213492436,0,965.9351118480641,Native fable 80% and 95% model intervals,Erratic
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0,0,893.2045882651754,0,1366.0385355479048,Native fable 80% and 95% model intervals,Erratic
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0,0,1093.9477385812097,0,1673.0486905355735,Native fable 80% and 95% model intervals,Erratic
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0,0,1263.1820426984873,0,1931.8702236961283,Native fable 80% and 95% model intervals,Erratic
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0,0,1412.2804577154297,0,2159.896571946134,Native fable 80% and 95% model intervals,Erratic
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0,0,1547.0757284289239,0,2366.0481486659555,Native fable 80% and 95% model intervals,Erratic
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0,0,1671.0327727913855,0,2555.6240885753377,Native fable 80% and 95% model intervals,Erratic
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0,0,1786.4091765303508,0,2732.0770710958095,Native fable 80% and 95% model intervals,Erratic
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0,0,1894.7730640477312,0,2897.8053355441925,Native fable 80% and 95% model intervals,Erratic
