Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units,Selected_Model
2026-10-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,2136.713134765625,1140.789794921875,3661.72509765625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,1140.789794921875,1385.0880126953125,1617.75390625,1864.32275390625,2136.713134765625,2436.2939453125,2761.053955078125,3126.933837890625,3661.72509765625,TiRex2
2026-11-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,269.792724609375,0.0,1037.9813232421875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,77.80094909667969,269.792724609375,452.8981018066406,616.111328125,780.604736328125,1037.9813232421875,TiRex2
2026-12-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,2823.8583984375,1849.58642578125,3949.22509765625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,1849.58642578125,2076.73095703125,2307.041259765625,2562.24853515625,2823.8583984375,3081.528564453125,3304.079345703125,3523.14892578125,3949.22509765625,TiRex2
2027-01-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,627.9939575195312,0.0,1618.950439453125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,52.80743408203125,350.9538879394531,627.9939575195312,880.3701782226562,1095.3616943359375,1308.322998046875,1618.950439453125,TiRex2
2027-02-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,2591.20703125,1782.4814453125,4028.96728515625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,1782.4814453125,1953.11328125,2131.589111328125,2346.596435546875,2591.20703125,2852.163818359375,3117.90625,3442.616455078125,4028.96728515625,TiRex2
2027-03-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,234.3924560546875,0.0,1253.0458984375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,45.72990417480469,234.3924560546875,439.9778137207031,657.0875854492188,909.8318481445312,1253.0458984375,TiRex2
2027-04-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,619.0780639648438,0.0,1853.996826171875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,113.97552490234376,368.740478515625,619.0780639648438,862.4915161132812,1111.398193359375,1415.658935546875,1853.996826171875,TiRex2
2027-05-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,2541.83447265625,1374.286376953125,4463.35205078125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,1374.286376953125,1645.73974609375,1916.6153564453125,2215.994140625,2541.83447265625,2883.615966796875,3241.5244140625,3701.245361328125,4463.35205078125,TiRex2
2027-06-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,9.419921875,0.0,1101.85400390625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,0.0,9.419921875,242.60215759277344,472.8357543945313,741.9505004882812,1101.85400390625,TiRex2
2026-07-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-08-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-09-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-10-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-11-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-12-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-01-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-02-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-03-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-04-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-05-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-06-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,2130.333333333333,0.0,6898.042730092717,0.0,9421.915629072308,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,150.1285668087198,327.8714331912802,103.0828718933786,374.91712810662136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,113.31681387335708,364.6831861266429,46.78415407281463,431.21584592718534,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,85.07016237123958,392.9298376287604,3.5846285004838307,474.41537149951614,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,61.25713361743959,416.7428663825604,0.0,510.8342562132428,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,40.2774341264664,437.7225658735336,0.0,542.9199377529528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,21.31033597151864,456.6896640284814,0.0,571.9276111657164,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,3.868289117981192,474.1317108820188,0.0,598.6029198842275,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,490.3663722532858,0.0,623.4316918543707,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,505.61429957384064,0.0,646.7513843198642,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,520.036147807932,0.0,668.8076978458125,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,533.7531984766136,0.0,689.7861165123313,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,546.8596752575208,0.0,709.8307429990323,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Naive
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,157.70077514648438,61.298126220703125,250.72312927246097,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,61.298126220703125,98.54901885986328,122.3609619140625,141.02679443359375,157.70077514648438,174.96994018554688,193.40328979492188,216.0421600341797,250.72312927246097,TiRex2
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,270.6195373535156,160.5406494140625,387.296875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,160.5406494140625,197.9188232421875,224.92576599121097,248.28135681152344,270.6195373535156,293.4683837890625,317.2156066894531,345.1840515136719,387.296875,TiRex2
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,239.01275634765625,123.0359115600586,354.1889343261719,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,123.0359115600586,165.0581817626953,193.03627014160156,217.01974487304688,239.01275634765625,260.95916748046875,284.27191162109375,312.71240234375,354.1889343261719,TiRex2
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,746.7373657226562,558.3218383789062,995.1438598632812,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,558.3218383789062,612.0699462890625,657.330810546875,701.659423828125,746.7373657226562,793.8225708007812,844.8877563476562,905.7551879882812,995.1438598632812,TiRex2
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,1138.28515625,911.3641357421876,1443.18408203125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,911.3641357421876,987.2166748046876,1042.486328125,1092.3787841796875,1138.28515625,1186.1295166015625,1240.60107421875,1315.7119140625,1443.18408203125,TiRex2
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,48.402587890625,0.0,180.98919677734375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,0.0,6.283561706542969,27.948843002319336,48.402587890625,70.77706909179688,95.50691223144533,130.1263885498047,180.98919677734375,TiRex2
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,73.24600219726562,0.0,189.72525024414065,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,9.890979766845703,36.06135177612305,55.77135467529297,73.24600219726562,91.16395568847656,112.20663452148438,142.07803344726562,189.72525024414065,TiRex2
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,188.40383911132812,81.81048583984375,296.97576904296875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,81.81048583984375,121.574951171875,147.7488555908203,169.0762939453125,188.40383911132812,207.6522674560547,228.21983337402344,254.7227478027344,296.97576904296875,TiRex2
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,29.964996337890625,0.0,144.58242797851562,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,0.0,0.0,12.317134857177734,29.964996337890625,48.89101028442383,70.38352966308594,99.09452056884766,144.58242797851562,TiRex2
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,173.34930419921875,58.64222717285156,292.08734130859375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,58.64222717285156,102.3867645263672,130.330810546875,153.00668334960938,173.34930419921875,194.23074340820312,217.05657958984375,246.23834228515625,292.08734130859375,TiRex2
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,296.3787841796875,177.5206298828125,423.53668212890625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,177.5206298828125,220.28306579589844,249.25836181640625,273.586181640625,296.3787841796875,320.43316650390625,345.4814758300781,376.5351867675781,423.53668212890625,TiRex2
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,290.25634765625,148.3185272216797,439.277587890625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,148.3185272216797,197.61062622070312,232.01641845703125,261.55889892578125,290.25634765625,320.7585754394531,352.54315185546875,389.56207275390625,439.277587890625,TiRex2
2026-07-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-08-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-09-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-10-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-11-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-12-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-01-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-02-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-03-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-04-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-05-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2027-06-01,GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,403.52777777777777,0.0,1044.1488504342774,0.0,1383.2731613438193,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,,Mean
2026-07-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-08-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-09-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-10-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-11-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-12-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-01-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-02-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-03-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-04-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-05-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-06-01,GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,508.3888888888889,325.9942009949951,690.7835767827828,229.4402856061642,787.3374921716136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-07-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,366.7327270507813,41.22882080078125,686.013671875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,41.22882080078125,141.8730010986328,225.6667938232422,299.6977844238281,366.7327270507813,431.8462219238281,500.0597534179687,578.766845703125,686.013671875,TiRex2
2026-08-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,324.2626647949219,0.0,633.8701171875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,66.39813232421875,162.28890991210938,247.9541015625,324.2626647949219,395.50189208984375,464.34136962890625,537.507080078125,633.8701171875,TiRex2
2026-09-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,640.9608154296875,427.1412963867187,1016.7421875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,427.1412963867187,478.7086181640625,528.7581787109375,582.3138427734375,640.9608154296875,705.2294921875,777.9402465820312,871.1307373046875,1016.7421875,TiRex2
2026-10-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,146.76348876953125,0.0,381.0637512207031,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,5.850067138671875,80.38301086425781,146.76348876953125,206.29702758789065,259.1383056640625,312.9873962402344,381.0637512207031,TiRex2
2026-11-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,564.6884765625,331.6837158203125,963.6192626953124,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,331.6837158203125,383.842041015625,436.6251831054687,497.594482421875,564.6884765625,637.3567504882812,715.5208740234375,811.8728637695312,963.6192626953124,TiRex2
2026-12-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,476.3369140625,126.23480224609376,900.2679443359375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,126.23480224609376,217.883056640625,301.8677978515625,389.9014892578125,476.3369140625,563.9405517578125,653.6286010742188,756.0686645507812,900.2679443359375,TiRex2
2027-01-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,278.39129638671875,0.0,619.1962890625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.23065185546875,95.21188354492188,191.705810546875,278.39129638671875,357.012451171875,431.13519287109375,511.15618896484375,619.1962890625,TiRex2
2027-02-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,628.138427734375,372.0214538574219,1041.5294189453125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,372.0214538574219,428.03021240234375,482.4599609375,552.2818603515625,628.138427734375,706.103271484375,788.035400390625,885.66357421875,1041.5294189453125,TiRex2
2027-03-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,188.72991943359375,0.0,485.4100341796875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,25.753921508789062,109.45559692382812,188.72991943359375,259.5760192871094,327.76531982421875,397.57720947265625,485.4100341796875,TiRex2
2027-04-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,509.0130310058594,161.34075927734375,959.0504760742188,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,161.34075927734375,246.9784240722656,326.42034912109375,417.2880859375,509.0130310058594,598.2916259765625,691.1409301757812,798.2035522460938,959.0504760742188,TiRex2
2027-05-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,568.1347045898438,275.4644470214844,1036.2607421875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,275.4644470214844,337.0667724609375,399.85699462890625,480.8132019042969,568.1347045898438,654.9315795898438,749.5994262695312,861.0384521484375,1036.2607421875,TiRex2
2027-06-01,GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,189.13294982910156,0.0,457.74951171875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,97.23570251464844,189.13294982910156,259.5389404296875,320.16253662109375,379.4879455566406,457.74951171875,TiRex2
2026-07-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,TiRex2,0.0,0.0,147.7211151123047,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,14.01435089111328,45.541656494140625,84.01457214355469,147.7211151123047,TiRex2
2026-08-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,TiRex2,772.34619140625,633.6401977539062,922.8916625976562,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,633.6401977539062,698.0993041992188,734.5486450195312,754.535400390625,772.34619140625,792.5563354492188,816.1748657226562,850.9046020507812,922.8916625976562,TiRex2
2026-09-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,TiRex2,9.3426513671875,0.0,191.17611694335935,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,0.0,0.0,0.0,0.0,9.3426513671875,36.92486953735352,71.36923217773438,116.8490219116211,191.17611694335935,TiRex2
2026-10-01,GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,TiRex2,794.40625,569.07666015625,955.4644775390624,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0.0,0.0,False,569.07666015625,643.0690307617188,703.8231811523438,754.742919921875,794.40625,827.8655395507812,855.8495483398438,884.944580078125,955.4644775390624,TiRex2
