Product_Group_Code,Product_Group,SKU_Description,SKU,Model,ME,RMSE,MAE,MASE,RMSSE,WAPE,Coverage_80,Coverage_95,Mean_PI80_Width,Mean_PI95_Width,Mean_Pinball_Loss,Quantile_Crossings,Raw_Quantile_Crossings,Rearranged_Points,Error_Sum,Absolute_Error_Sum,Squared_Error_Sum,Actual_Units_Sum,Covered_80_Count,Covered_95_Count,Evaluation_Origins,Evaluation_Points,Evaluation_Horizon,Demand_Profile,Within_2pct_of_Best,Complexity_Rank,Raw_Best_Model,Selected_Model,Selected,Near_Tie,Raw_Winner_Margin_Pct,Selection_Rationale,RMSE_Rank
FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Drift,-755.362175472093,4635.868988789793,3650.209214972286,1.0819233912190358,1.1214935403130355,1.6916831672147423,0.9285714285714286,0.9761904761904762,10966.584269845382,15563.114761959649,,,,,-31725.211369827914,153308.78702883603,902633813.8113616,90625.0,39,41,7,42,6,Erratic,False,2,Mean,Mean,False,True,3.845696896570191e-06,Candidate,7
FST,Fastening Kits,Fastening Kits Service Kit,FST-07,TiRex2,15.879539853050597,1441.612157528871,1001.0808861142114,0.4121704376668766,0.5266797091240131,0.7466109778353347,0.6904761904761905,,1960.2115442185177,,401.8340761154417,0.0,0.0,0.0,666.940673828125,42045.397216796875,87286315.73487195,56315.0,29,0,7,42,6,Intermittent,True,5,TiRex2,TiRex2,True,False,0.026553573209881623,Lowest rolling-origin RMSE,1
FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ETS,98.07645613161536,1479.8921114940692,1458.3577495561462,0.625520794846188,0.5540041555888143,1.0876502793457896,1.0,1.0,3276.3059630908956,4352.801822949495,,,,,4119.211157527843,61251.02548135814,91983387.7898197,56315.0,42,42,7,42,6,Intermittent,False,3,TiRex2,TiRex2,False,False,0.026553573209881623,Candidate,2
FST,Fastening Kits,Fastening Kits Service Kit,FST-07,Mean,-13.315466556796595,1481.9923471101629,1474.1068376068376,0.6320965870175211,0.5546731829235234,1.0993960255613455,1.0,1.0,3378.0142132427736,4449.383846512528,,,,,-559.2495953854543,61912.48717948718,92244655.30950975,56315.0,42,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.026553573209881623,Candidate,3
FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,-44.26392172912269,1581.2316318822425,1331.541147314216,0.559462001304785,0.5816481602552673,0.9930698426209192,0.5952380952380952,0.9047619047619048,2751.153320395492,3821.8936506290383,,,,,-1859.0847126231515,55924.72818719707,105012325.89392914,56315.0,25,38,7,42,6,Intermittent,False,4,TiRex2,TiRex2,False,False,0.026553573209881623,Candidate,4
FST,Fastening Kits,Fastening Kits Service Kit,FST-07,Naive,-3.1666666666669445,2261.359004585306,1698.8809523809523,0.726733660038544,0.8453674261709521,1.2670336500044392,1.0,1.0,8070.201416716121,11630.837364927773,,,,,-133.0,71353.0,214777271.0,56315.0,42,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.026553573209881623,Candidate,5
FST,Fastening Kits,Fastening Kits Service Kit,FST-07,Seasonal_Naive,-26.071428571428704,2432.449299623343,1985.1190476190477,0.8634389263919651,0.9174792642131798,1.4805114090384444,0.9761904761904762,1.0,4793.7513658296575,6608.447917286625,,,,,-1095.0,83375.0,248506003.0,56315.0,41,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.026553573209881623,Candidate,6
FST,Fastening Kits,Fastening Kits Service Kit,FST-07,Drift,-190.4996169772258,2435.679747664993,1884.4996169772255,0.8060308826351127,0.910379862859404,1.4054689498897897,1.0,1.0,8892.932751298793,12789.928286193686,,,,,-8000.983913043481,79148.9839130435,249166504.99378705,56315.0,42,42,7,42,6,Intermittent,False,2,TiRex2,TiRex2,False,False,0.026553573209881623,Candidate,7
FST,Fastening Kits,Fastening Kits Premium,FST-08,TiRex2,1213.8141288757324,3861.026503782651,2015.4327637808665,0.6546589015424401,0.8398698035141507,1.039699519489982,0.7857142857142857,,5889.875833238874,,814.1068798902803,0.0,6.0,5.0,50980.19341278076,84648.17607879639,626116077.8423076,81416.0,33,0,7,42,6,Lumpy,True,5,TiRex2,Mean,False,True,0.01880958906108738,Candidate,1
FST,Fastening Kits,Fastening Kits Premium,FST-08,Mean,-327.06477613975164,3933.6508256727698,2882.714668962978,0.8944450516239427,0.8324008612588553,1.4871034697902754,0.8571428571428571,0.9047619047619048,7191.063280780903,9798.477291896976,,,,,-13736.720597869577,121074.01609644506,649891570.3692745,81416.0,36,38,7,42,6,Lumpy,True,1,TiRex2,Mean,True,True,0.01880958906108738,Simplest model within 2% of lowest rolling-origin RMSE,2
FST,Fastening Kits,Fastening Kits Premium,FST-08,ETS,-327.3145262728549,3933.8939877053263,2883.0561870052297,0.8945247447650927,0.8324469647906302,1.4872796484010458,0.8571428571428571,0.9047619047619048,7198.667237863182,9809.9743309748,,,,,-13747.210103459898,121088.35985421954,649971920.0731729,81416.0,36,38,7,42,6,Lumpy,True,3,TiRex2,Mean,False,True,0.01880958906108738,Candidate,3
FST,Fastening Kits,Fastening Kits Premium,FST-08,ARIMA,-519.018812546285,4319.925299644123,3129.4292184681212,0.9528839427996946,0.8809372986957854,1.6143758865046316,0.8095238095238095,0.8809523809523809,7196.650920238865,9915.058512126854,,,,,-21798.79012694396,131436.0271756611,783793692.9692255,81416.0,34,37,7,42,6,Lumpy,False,4,TiRex2,Mean,False,True,0.01880958906108738,Candidate,4
FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,280.76190476190493,5559.57487240749,3093.8571428571418,1.0433096818809835,1.2278864848494777,1.5960253512823033,0.7619047619047619,0.8333333333333334,7935.164975219162,11808.219314004156,,,,,11792.0,129942.0,1298172656.0,81416.0,32,35,7,42,6,Lumpy,False,1,TiRex2,Mean,False,True,0.01880958906108738,Candidate,5
FST,Fastening Kits,Fastening Kits Premium,FST-08,Drift,-1237.911635610766,6390.22880291847,4308.229068322982,1.2420760624655507,1.1918551697091064,2.2224823237393783,0.8571428571428571,0.9523809523809524,16070.134852738993,23590.354296443573,,,,,-51992.2886956522,180945.62086956523,1715071014.4532506,81416.0,36,40,7,42,6,Lumpy,False,2,TiRex2,Mean,False,True,0.01880958906108738,Candidate,6
FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,-1539.666666666667,6441.079819261305,4447.761904761905,1.2937594900451956,1.2066641688228812,2.2944630048147783,0.8571428571428571,0.9523809523809524,16030.957855735283,22952.241213120436,,,,,-64666.0,186806.0,1742475388.0,81416.0,36,40,7,42,6,Lumpy,False,1,TiRex2,Mean,False,True,0.01880958906108738,Candidate,7
GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,-7.476190476190474,16.27443218232645,12.952380952380953,0.3354365492810096,0.2560316439457266,0.0455687719886078,1.0,1.0,370.41302099340896,537.3653928883889,,,,,-314.0,544.0,11124.0,11938.0,42,42,7,42,6,Smooth,True,1,Naive,Naive,True,False,0.10331480185501092,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,4.1602783203125,17.95582191854632,13.257366362072172,0.3404138914003026,0.2722977898062448,0.0466417647182971,0.9523809523809524,,88.91790517171223,,6.095907972224805,0.0,0.0,0.0,174.731689453125,556.8093872070312,13541.284712363034,11938.0,40,0,7,42,6,Smooth,False,5,Naive,Naive,False,False,0.10331480185501092,Candidate,2
GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,-13.520902851382614,21.13111470593512,17.13266038531406,0.4445550936632749,0.3330682222868307,0.0602757359845192,1.0,1.0,405.1868778715978,574.6150509673978,,,,,-567.8779197580695,719.5717361831904,18754.00836604628,11938.0,42,42,7,42,6,Smooth,False,2,Naive,Naive,False,False,0.10331480185501092,Candidate,3
GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,30.328100320588007,33.1620857687805,31.229687622175316,0.7999167261973505,0.5023467656087307,0.1098715764894758,1.0,1.0,150.10068994336427,229.55919547301968,,,,,1273.7802134646963,1311.646880131363,46188.40516651006,11938.0,42,42,7,42,6,Smooth,False,1,Naive,Naive,False,False,0.10331480185501092,Candidate,4
GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,30.33570461000228,33.16986103927153,31.237841390509328,0.8001267863474804,0.5024674539175614,0.1099002628917232,1.0,1.0,150.32689723146544,229.90514966607657,,,,,1274.099593620096,1311.9893384013917,46210.066617312536,11938.0,42,42,7,42,6,Smooth,False,3,Naive,Naive,False,False,0.10331480185501092,Candidate,5
GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,38.357142857142854,88.44974359972528,46.78571428571429,1.2342795829653517,1.425659082861521,0.1646004355838499,0.9047619047619048,0.9047619047619048,157.85962448521647,241.425461856122,,,,,1611.0,1965.0,328581.0,11938.0,38,38,7,42,6,Smooth,False,1,Naive,Naive,False,False,0.10331480185501092,Candidate,6
GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,43.11309523809523,89.3956908006765,49.49404761904762,1.3015673676444404,1.4377569614602297,0.1741288323002177,0.9047619047619048,0.9047619047619048,153.9703858968153,235.47738472407903,,,,,1810.75,2078.75,335646.7604166666,11938.0,38,38,7,42,6,Smooth,False,4,Naive,Naive,False,False,0.10331480185501092,Candidate,7
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,-7.94558352515811,80.4715538026738,43.8365471249535,0.7292927217508839,0.7003592464794057,0.1352979849535601,0.8095238095238095,,113.32576897030783,,18.20492259434291,0.0,0.0,0.0,-333.7145080566406,1841.1349792480469,271978.1807994982,13608.0,34,0,7,42,6,Smooth,True,5,TiRex2,Mean,False,True,0.0034222339135258372,Candidate,1
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,15.774928855269351,80.74694628317143,50.16462183555715,0.8562133481513342,0.7237185491026177,0.1548290797393739,0.9285714285714286,0.9523809523809524,185.3100664375491,283.40729000317435,,,,,662.5470119213139,2106.914117093401,273842.91203040973,13608.0,39,40,7,42,6,Smooth,True,3,TiRex2,Mean,False,True,0.0034222339135258372,Candidate,2
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,15.781651218695536,80.74900485960029,50.168993532770195,0.8562937769210835,0.7237454568668639,0.1548425726320068,0.9285714285714286,0.9523809523809524,181.67493050133984,277.84782934202667,,,,,662.8293511852125,2107.097728376349,273856.87500426156,13608.0,39,40,7,42,6,Smooth,True,4,TiRex2,Mean,False,True,0.0034222339135258372,Candidate,3
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,15.78165121869554,80.74900485960029,50.16899353277021,0.8562937769210839,0.723745456866864,0.1548425726320068,0.9285714285714286,0.9523809523809524,185.03124880920572,282.9808752380566,,,,,662.829351185213,2107.097728376349,273856.87500426156,13608.0,39,40,7,42,6,Smooth,True,1,TiRex2,Mean,True,True,0.0034222339135258372,Simplest model within 2% of lowest rolling-origin RMSE,3
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,-26.428571428571416,84.60102442248163,47.476190476190474,0.8031102845193985,0.7491902730363169,0.1465314520870076,0.9523809523809524,1.0,452.2560195310099,652.5379831670217,,,,,-1110.0,1994.0,300608.0,13608.0,40,42,7,42,6,Smooth,False,1,TiRex2,Mean,False,True,0.0034222339135258372,Candidate,5
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,-32.50601454614574,87.9377702898939,50.56462760225504,0.8619497689008562,0.7864875583999841,0.1560636654390587,0.9523809523809524,1.0,493.63241179474943,696.780370642876,,,,,-1365.2526109381213,2123.7143592947114,324788.1606294423,13608.0,40,42,7,42,6,Smooth,False,2,TiRex2,Mean,False,True,0.0034222339135258372,Candidate,6
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,54.97619047619047,148.35952149777114,91.64285714285715,1.625115931556284,1.5107281258527432,0.2828483245149912,0.8333333333333334,0.8333333333333334,242.7141285570645,371.131860093526,,,,,2309.0,3849.0,924443.0,13608.0,35,35,7,42,6,Smooth,False,1,TiRex2,Mean,False,True,0.0034222339135258372,Candidate,7
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,9.687106177920388,103.06236690991412,90.76243809291294,0.1599841433079337,0.1480159831782565,0.2369334576357973,0.9523809523809524,,438.2042878468831,,34.53395516430891,0.0,0.0,0.0,406.85845947265625,3812.022399902344,446117.76186909806,16089.0,40,0,7,42,6,Erratic,True,5,TiRex2,TiRex2,True,False,2.878119358463072,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,37.73104802266442,399.6881602423619,305.17945901918046,0.542273484435331,0.5736210124362366,0.7966646329048157,0.8809523809523809,0.8809523809523809,887.545363640828,1174.5713437577974,,,,,1584.704016951905,12817.53727880558,6709526.268392808,16089.0,37,37,7,42,6,Erratic,False,4,TiRex2,TiRex2,False,False,2.878119358463072,Candidate,2
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,31.51648606199783,401.65168305816167,310.12086602409227,0.550616003067554,0.5762531286920609,0.8095640731563104,0.8809523809523809,0.8809523809523809,900.2582069177745,1190.7241693699198,,,,,1323.6924146039075,13025.076373011878,6775611.129145064,16089.0,37,37,7,42,6,Erratic,False,3,TiRex2,TiRex2,False,False,2.878119358463072,Candidate,3
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,31.49425259287327,401.6579327588069,310.1609523809524,0.5506920195346794,0.5762647429912597,0.8096687177574741,0.8809523809523809,0.8809523809523809,899.4531719382118,1189.4812049269458,,,,,1322.7586089006777,13026.76,6775821.987819284,16089.0,37,37,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,2.878119358463072,Candidate,4
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,227.92857142857144,471.4507245877195,348.6904761904762,0.6152078160194661,0.6699217345023012,0.9102492386102304,0.9761904761904762,1.0,1314.3362420793303,1927.9761528730023,,,,,9573.0,14645.0,9335163.0,16089.0,41,42,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,2.878119358463072,Candidate,5
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,228.99176719180093,477.7606924856385,357.6485285994569,0.6312631986418292,0.6792361420264748,0.93363404818057,1.0,1.0,1420.0283905809797,2092.017430716795,,,,,9617.65422205564,15021.238201177192,9586721.729942989,16089.0,42,42,7,42,6,Erratic,False,2,TiRex2,TiRex2,False,False,2.878119358463072,Candidate,6
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,70.85714285714286,638.4101159838214,518.1428571428571,0.9250990220218884,0.9282535208941174,1.3526011560693645,0.7857142857142857,0.9761904761904762,1155.698747969216,1669.455186570271,,,,,2976.0,21762.0,17117834.0,16089.0,33,41,7,42,6,Erratic,False,1,TiRex2,TiRex2,False,False,2.878119358463072,Candidate,7
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,44.95000312023415,490.92018219857147,392.5708926717272,0.6184420429230206,0.6243496055686215,0.8607662486145937,0.8809523809523809,0.8809523809523809,1060.6995451046207,1404.5654302774335,,,,,1887.9001310498345,16487.977492212543,10122110.2621749,19155.0,37,37,7,42,6,Erratic,True,3,ETS,Mean,False,True,5.775446397485249e-05,Candidate,1
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,45.01259796579996,490.9485350305488,392.5793650793651,0.6184539405450541,0.6243872928138245,0.8607848255459847,0.8809523809523809,0.8809523809523809,1059.6580777513805,1403.0057791197537,,,,,1890.529114563597,16488.333333333336,10123279.490042968,19155.0,37,37,7,42,6,Erratic,True,1,ETS,Mean,True,True,5.775446397485249e-05,Simplest model within 2% of lowest rolling-origin RMSE,2
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ARIMA,45.01259796591673,490.94853503057305,392.57936507936506,0.6184539405450541,0.6243872928138556,0.8607848255459845,0.8809523809523809,0.8809523809523809,1047.884271610175,1384.9992964950509,,,,,1890.5291145685037,16488.333333333332,10123279.49004397,19155.0,37,37,7,42,6,Erratic,True,4,ETS,Mean,False,True,5.775446397485249e-05,Candidate,3
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,TiRex2,238.7092041742234,528.9849583545843,369.8118696666899,0.5807771935747419,0.6700565135104012,0.8108639272253185,0.7619047619047619,,1112.2150297619048,,139.0016978551471,0.0,0.0,0.0,10025.786575317385,15532.098526000977,11752653.618946852,19155.0,32,0,7,42,6,Erratic,False,5,ETS,Mean,False,True,5.775446397485249e-05,Candidate,4
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Naive,272.78571428571433,571.1677887076116,425.97619047619054,0.6706070813541735,0.7233917285260216,0.9340120073087966,1.0,1.0,1769.5578450300657,2609.279587280861,,,,,11457.0,17891.0,13701771.0,19155.0,42,42,7,42,6,Erratic,False,1,ETS,Mean,False,True,5.775446397485249e-05,Candidate,5
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Drift,284.8371774262441,583.4698209744786,437.02658390737474,0.6872069749797143,0.7377875638496568,0.9582415308853948,1.0,1.0,1901.061170446911,2820.600993518283,,,,,11963.161451902251,18355.116524109737,14298355.343495583,19155.0,42,42,7,42,6,Erratic,False,2,ETS,Mean,False,True,5.775446397485249e-05,Candidate,6
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Seasonal_Naive,93.97619047619057,681.9236970302679,523.4523809523811,0.8310568394988346,0.8785227006886372,1.147742103889324,0.8571428571428571,0.9523809523809524,1331.990331268191,1911.30506539284,,,,,3947.0,21985.0,19530837.0,19155.0,36,40,7,42,6,Erratic,False,1,ETS,Mean,False,True,5.775446397485249e-05,Candidate,7
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,-28.14188884277556,185.8766659143635,106.3900819347289,1.0953893604625822,0.9687668871157232,0.2214482823500154,0.8571428571428571,0.8809523809523809,312.77932013122484,478.3546905548136,,,,,-1181.959331396573,4468.383441258612,1451105.6671204765,20178.0,36,37,7,42,6,Smooth,True,1,Mean,Mean,True,True,8.269949044003195e-06,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,ETS,-28.1485984955384,185.8782031049191,106.38792858076984,1.095361378137412,0.9687714192967306,0.2214438001978557,0.8571428571428571,0.8809523809523809,313.25172632901365,479.0771734877154,,,,,-1182.241136812612,4468.293000392334,1451129.6683595693,20178.0,36,37,7,42,6,Smooth,True,3,Mean,Mean,False,True,8.269949044003195e-06,Candidate,2
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,TiRex2,-52.14179120744978,189.94260735676417,102.65972391764323,1.0474978212162525,0.9863954614823508,0.2136836358678271,0.8333333333333334,,209.05881536574591,,45.10759613198578,0.0,0.0,0.0,-2189.9552307128906,4311.708404541016,1515284.1517584072,20178.0,35,0,7,42,6,Smooth,False,5,Mean,Mean,False,True,8.269949044003195e-06,Candidate,3
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,-58.2857142857143,196.81173019628972,120.76190476190472,1.247758385696515,1.0297956262281245,0.2513628704529685,0.8809523809523809,0.9761904761904762,754.8061306193545,1064.614562629616,,,,,-2448.0,5072.0,1626864.0,20178.0,37,41,7,42,6,Smooth,False,1,Mean,Mean,False,True,8.269949044003195e-06,Candidate,4
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Drift,-60.75786990662179,199.57996831673935,124.78404599745303,1.293095923292264,1.0470863766709364,0.2597348563729323,0.8809523809523809,0.9761904761904762,819.4303070700801,1129.2035177311056,,,,,-2551.830536078115,5240.929931893029,1672950.8776390494,20178.0,37,41,7,42,6,Smooth,False,2,Mean,Mean,False,True,8.269949044003195e-06,Candidate,5
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,ARIMA,-12.716174557061272,206.49856938974503,119.69770098234792,1.2694326679264123,1.1586890121044993,0.2491477570254044,0.8333333333333334,0.8571428571428571,309.340925224779,473.09611933345514,,,,,-534.0793313965738,5027.303441258611,1790949.6847204762,20178.0,35,36,7,42,6,Smooth,False,4,Mean,Mean,False,True,8.269949044003195e-06,Candidate,6
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Seasonal_Naive,-13.380952380952396,224.92591372864683,122.1904761904762,1.323323984052986,1.3083053987506097,0.2543364059867182,0.8333333333333334,0.8333333333333334,451.781177185492,690.9396859114182,,,,,-562.0,5132.0,2124850.0,20178.0,35,35,7,42,6,Smooth,False,1,Mean,Mean,False,True,8.269949044003195e-06,Candidate,7
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,4.341027396065848,202.62697050383295,168.49139040992372,0.4278772150937787,0.4155861986156841,0.4094565988090491,0.8095238095238095,,445.5249855404808,,58.89339243671883,0.0,0.0,0.0,182.3231506347656,7076.638397216797,1724422.9453735703,17283.0,34,0,7,42,6,Intermittent,True,5,TiRex2,TiRex2,True,False,0.5886358528862922,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,ARIMA,62.27844663701543,321.90047010412223,294.79121243728906,0.7466897063524434,0.6584549281997667,0.7163820472352103,0.8571428571428571,1.0,677.6390869840349,883.2631386763134,,,,,2615.6947587546492,12381.23092236614,4352036.331436706,17283.0,36,42,7,42,6,Intermittent,False,4,TiRex2,TiRex2,False,False,0.5886358528862922,Candidate,2
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,ETS,53.96991122770625,356.85148677905653,344.3288440414316,0.8724529722660843,0.7303210478761328,0.8367651131018993,0.8333333333333334,1.0,749.4156161965685,956.8672832047804,,,,,2266.7362715636623,14461.811449740126,5348405.311889772,17283.0,35,42,7,42,6,Intermittent,False,3,TiRex2,TiRex2,False,False,0.5886358528862922,Candidate,3
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Mean,53.98791542611738,356.8686013142096,344.3391836734694,0.8724789861550833,0.7303563586565095,0.8367902397897191,0.8333333333333334,1.0,748.8095226110785,955.9498739029352,,,,,2267.492447896931,14462.245714285717,5348918.341366334,17283.0,35,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.5886358528862922,Candidate,4
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Naive,68.5,495.3147868731945,401.92857142857144,1.0167615010955506,1.0122397909392709,0.9767401492796388,0.9523809523809524,1.0,1544.635471671257,2180.742866023988,,,,,2877.0,16881.0,10304143.0,17283.0,40,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.5886358528862922,Candidate,5
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,21.403994708994738,519.9997542702757,419.26071932476697,1.0622244687697844,1.0634446289753368,1.0188595852363715,0.9761904761904762,1.0,1704.8757388082788,2400.878087400945,,,,,898.9677777777779,17608.95021164021,11356789.266528178,17283.0,41,42,7,42,6,Intermittent,False,2,TiRex2,TiRex2,False,False,0.5886358528862922,Candidate,6
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Seasonal_Naive,31.642857142857157,564.0538854704272,498.92857142857144,1.2671578054499446,1.155352577960555,1.212463114042701,0.5476190476190477,1.0,985.5739112870154,1337.689756935783,,,,,1329.0,20955.0,13362585.0,17283.0,23,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.5886358528862922,Candidate,7
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,TiRex2,21.22546931675502,322.0567731294526,242.9287410917736,0.4385340995234091,0.501162123095157,0.5493757875217796,0.8095238095238095,,528.8676594325474,,89.98084835173592,0.0,0.0,0.0,891.4697113037109,10203.007125854492,4356263.734979339,18572.0,34,0,7,42,6,Intermittent,True,5,TiRex2,TiRex2,True,False,0.14173110714932005,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,ARIMA,35.40089951339525,367.7022361500273,313.93567455229805,0.5744153554730258,0.5790360869724858,0.7099557576565,0.7142857142857143,0.9285714285714286,721.4530711622389,1005.0907863168768,,,,,1486.837779562601,13185.298331196518,5678607.2477286775,18572.0,30,39,7,42,6,Intermittent,False,4,TiRex2,TiRex2,False,False,0.14173110714932005,Candidate,2
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,ETS,40.78035273943884,406.7649106283239,404.5801037739709,0.7578741813634823,0.6560530910159685,0.9149453132945712,1.0,1.0,900.0165601130407,1163.962863888049,,,,,1712.7748150564305,16992.364358506777,6949223.085775671,18572.0,42,42,7,42,6,Intermittent,False,3,TiRex2,TiRex2,False,False,0.14173110714932005,Candidate,3
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Mean,40.61188821122321,406.7841054721382,404.59297052154193,0.7578981476201267,0.6560845865268494,0.9149744110437626,1.0,1.0,899.4357989851699,1162.9854866556182,,,,,1705.6993048713744,16992.90476190476,6949878.955520238,18572.0,42,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.14173110714932005,Candidate,4
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Naive,11.190476190476232,586.5931501556456,458.33333333333337,0.8579462467617147,0.9465045494590602,1.0365065690286452,1.0,1.0,2079.136068645032,2951.6066014151934,,,,,470.0,19250.0,14451844.0,18572.0,42,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.14173110714932005,Candidate,5
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,-48.86199036470779,627.0133406464286,489.45722845994584,0.915316526968302,1.0101299855034869,1.1068922892159017,1.0,1.0,2294.619091401328,3249.3695904664046,,,,,-2052.2035953177256,20557.20359531773,16512120.632640958,18572.0,42,42,7,42,6,Intermittent,False,2,TiRex2,TiRex2,False,False,0.14173110714932005,Candidate,6
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Seasonal_Naive,2.452380952380948,698.5057009686566,605.3571428571429,1.144491726424567,1.1334438886710374,1.3689963385741977,0.5,1.0,1209.5822830389443,1658.457374885353,,,,,103.0,25425.0,20492229.0,18572.0,21,42,7,42,6,Intermittent,False,1,TiRex2,TiRex2,False,False,0.14173110714932005,Candidate,7
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,TiRex2,101.90878259567988,235.41660058453192,147.25345684233167,0.3001904937363826,0.2600137397146371,1.0778398723210054,0.7142857142857143,,339.86628700438,,60.96173216621711,0.0,0.0,0.0,4280.168869018555,6184.64518737793,2327680.9848926356,5738.0,30,0,7,42,6,Lumpy,True,5,TiRex2,Naive,False,True,0.011396046072017154,Candidate,1
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Naive,82.47619047619048,238.0994190109109,154.66666666666666,0.3178201246393715,0.2622386859261265,1.132101777622865,1.0,1.0,2472.391728152451,3752.535352820003,,,,,3464.0,6496.0,2381036.0,5738.0,42,42,7,42,6,Lumpy,True,1,TiRex2,Naive,True,True,0.011396046072017154,Simplest model within 2% of lowest rolling-origin RMSE,2
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,77.89476190476189,238.57604140678785,155.63748299319727,0.3199325589612156,0.2628508837931036,1.1392077876811235,1.0,1.0,2700.725893624958,4102.674104442662,,,,,3271.5800000000004,6536.774285714287,2390578.1564,5738.0,42,42,7,42,6,Lumpy,True,2,TiRex2,Naive,False,True,0.011396046072017154,Candidate,3
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,ARIMA,-141.62496538491612,257.2352021332137,241.1020865487368,0.4860048525783337,0.2794280465027198,1.764776513601768,1.0,1.0,1153.1618174381024,1616.31532611188,,,,,-5948.248546166476,10126.287635046943,2779137.8670936436,5738.0,42,42,7,42,6,Lumpy,False,4,TiRex2,Naive,False,True,0.011396046072017154,Candidate,4
