Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,260.27777777777777,193.51596348539871,327.0395920701568,158.17439382224512,362.3811617333104,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,260.27777777777777,193.51596348539871,327.0395920701568,158.17439382224512,362.3811617333104,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,260.27777777777777,193.51596348539871,327.0395920701568,158.17439382224512,362.3811617333104,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,260.27777777777777,193.51596348539871,327.0395920701568,158.17439382224512,362.3811617333104,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,260.27777777777777,193.51596348539871,327.0395920701568,158.17439382224512,362.3811617333104,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,260.27777777777777,193.51596348539871,327.0395920701568,158.17439382224512,362.3811617333104,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,260.27777777777777,193.51596348539871,327.0395920701568,158.17439382224512,362.3811617333104,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,260.27777777777777,193.51596348539871,327.0395920701568,158.17439382224512,362.3811617333104,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,260.27777777777777,193.51596348539871,327.0395920701568,158.17439382224512,362.3811617333104,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,150.1285668087198,327.8714331912802,103.0828718933786,374.91712810662136,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,113.31681387335708,364.6831861266429,46.78415407281463,431.21584592718534,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,85.07016237123958,392.9298376287604,3.5846285004838307,474.41537149951614,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,61.25713361743959,416.7428663825604,0.0,510.8342562132428,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,40.2774341264664,437.7225658735336,0.0,542.9199377529528,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,21.31033597151864,456.6896640284814,0.0,571.9276111657164,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,3.868289117981192,474.1317108820188,0.0,598.6029198842275,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,490.3663722532858,0.0,623.4316918543707,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,505.61429957384064,0.0,646.7513843198642,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,520.036147807932,0.0,668.8076978458125,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,533.7531984766136,0.0,689.7861165123313,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,239.0,0.0,546.8596752575208,0.0,709.8307429990323,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,293.0,193.703182645075,392.296817354925,141.13862272299522,444.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,295.0,195.703182645075,394.296817354925,143.13862272299522,446.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,308.0,208.703182645075,407.296817354925,156.13862272299522,459.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,285.0,185.703182645075,384.296817354925,133.13862272299522,436.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,292.0,192.703182645075,391.296817354925,140.13862272299522,443.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,288.0,188.703182645075,387.296817354925,136.13862272299522,439.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,273.0,173.703182645075,372.296817354925,121.13862272299522,424.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,284.0,184.703182645075,383.296817354925,132.13862272299522,435.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,276.0,176.703182645075,375.296817354925,124.13862272299522,427.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,282.0,182.703182645075,381.296817354925,130.13862272299522,433.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,278.0,178.703182645075,377.296817354925,126.13862272299522,429.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,239.0,139.703182645075,338.296817354925,87.13862272299522,390.8613772770047,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,268.929443359375,225.8369903564453,300.1358337402344,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,225.8369903564453,243.2299041748047,253.9129180908203,262.0193786621094,268.929443359375,275.3443603515625,281.9219055175781,289.5090026855469,300.1358337402344
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,267.14166259765625,220.57522583007812,298.5351257324219,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,220.57522583007812,240.2026824951172,252.00189208984375,260.32098388671875,267.14166259765625,273.5784912109375,280.1366882324219,287.6851806640625,298.5351257324219
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,270.57330322265625,221.5272216796875,304.0583190917969,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,221.5272216796875,241.91043090820312,254.46250915527344,263.3838806152344,270.57330322265625,277.3013610839844,284.2179870605469,292.31146240234375,304.0583190917969
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,269.96063232421875,219.1638336181641,304.664794921875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,219.1638336181641,240.36013793945312,253.42648315429688,262.6621398925781,269.96063232421875,276.8768310546875,284.0547790527344,292.4755859375,304.664794921875
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,270.6837158203125,219.29981994628903,306.7176208496094,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,219.29981994628903,240.7578887939453,253.8341064453125,263.1575927734375,270.6837158203125,277.83050537109375,285.27679443359375,294.0063781738281,306.7176208496094
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,270.41058349609375,218.43380737304688,307.4629821777344,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,218.43380737304688,240.24371337890625,253.4329071044922,262.7518005371094,270.41058349609375,277.7527770996094,285.40386962890625,294.399658203125,307.4629821777344
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,271.133544921875,218.43289184570312,309.282470703125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,218.43289184570312,240.52886962890625,253.85330200195312,263.2910461425781,271.133544921875,278.6943359375,286.5738220214844,295.8151550292969,309.282470703125
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,270.6867980957031,218.826904296875,309.216064453125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,218.826904296875,240.83590698242188,253.86859130859375,262.96099853515625,270.6867980957031,278.2384033203125,286.2093200683594,295.5780334472656,309.216064453125
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,270.2657775878906,218.356689453125,309.96649169921875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,218.356689453125,240.2444000244141,253.25540161132812,262.41375732421875,270.2657775878906,278.0047302246094,286.2395935058594,295.9444885253906,309.96649169921875
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,269.7602233886719,217.3826141357422,309.6876525878906,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,217.3826141357422,239.5326385498047,252.71253967285156,261.8758850097656,269.7602233886719,277.558837890625,285.82977294921875,295.5845947265625,309.6876525878906
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,270.19140625,216.07009887695312,311.1264343261719,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,216.07009887695312,238.83363342285156,252.46209716796875,261.9863586425781,270.19140625,278.331787109375,286.8709411621094,296.7691345214844,311.1264343261719
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,TiRex2,270.1732177734375,216.25393676757812,311.41748046875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,216.25393676757812,238.9610595703125,252.5539093017578,261.99261474609375,270.1732177734375,278.350830078125,286.9480895996094,296.9145812988281,311.41748046875
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,308.47222222222223,200.3653856680475,416.57905877639695,143.13708329732148,473.80736114712295,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,427.4,264.2235364667649,590.576463533235,177.84313451886328,676.9568654811367,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,430.8,196.8504974602321,664.749502539768,73.00511175127667,788.5948882487234,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,434.2,143.8253549943193,724.5746450056806,0.0,878.2896968456247,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,437.6,97.92110394973923,777.2788960502608,0.0,957.0940418054256,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,441.0,56.3893870187004,825.6106129812996,0.0,1029.211172911236,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,444.4,17.846195597839255,870.9538044021607,0.0,1096.7577486649966,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,447.7999999999999,0.0,914.1155859696746,0.0,1160.96814594336,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,451.2,0.0,955.6120900837964,0.0,1222.6317211346009,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,454.6,0.0,995.7951041568512,0.0,1282.2864866581258,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,458.0,0.0,1034.915919471949,0.0,1340.316759366854,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,461.4,0.0,1073.1606302739356,0.0,1397.0071458481698,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,464.7999999999999,0.0,1110.671049515567,0.0,1452.574530297307,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294476196108,418.2106954284017,140.76273886998808,476.2774041780244,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294470711229,418.2106959768896,140.76273803114822,476.2774050168643,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.829446522635,418.2106965253775,140.76273719230838,476.27740585570416,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294459741471,418.2106970738654,140.7627363534685,476.277406694544,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294454256592,418.21069762235334,140.76273551462867,476.27740753338384,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944487717128,418.2106981708412,140.7627346757888,476.2774083722237,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944432868345,418.2106987193291,140.762733836949,476.2774092110635,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944378019553,418.21069926781695,140.76273299810916,476.2774100499033,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944323170764,418.2106998163049,140.76273215926932,476.2774108887432,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.82944268321975,418.21070036479273,140.76273132042948,476.27741172758306,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.8294421347319,418.2107009132806,140.76273048158967,476.27741256642287,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,308.52007152400626,198.829441586244,418.2107014617685,140.76272964274983,476.2774134052627,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,308.47222222222223,198.87418644542092,418.0702579990235,140.85649088988276,476.0879535545617,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,265.36113066693326,582.6388693330667,181.382785991263,666.6172140087369,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,199.65075946964384,648.3492405303562,80.8874454836685,767.1125545163316,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,149.22941825984822,698.7705817401518,3.774658546055946,844.2253414539441,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,106.72226133386658,741.2777386661335,0.0,909.234428017474,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,69.27270429755606,778.7272957024439,0.0,966.5085830351502,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,35.41571676193223,812.5842832380678,0.0,1018.2883771370324,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,4.281003476234503,843.7189965237656,0.0,1065.9048120504542,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,0.0,872.6984810607123,0.0,1110.225109032663,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,0.0,899.9166079992001,0.0,1151.8516420262108,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,0.0,925.6601525263276,0.0,1191.2229958321198,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,0.0,950.145606744,0.0,1228.6702665483383,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,424.0,0.0,973.5411634803036,0.0,1264.4506829078882,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,338.0,175.6357110348045,500.3642889651955,89.68524833255162,586.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,368.0,205.6357110348045,530.3642889651956,119.68524833255162,616.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,351.0,188.6357110348045,513.3642889651956,102.68524833255162,599.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,381.0,218.6357110348045,543.3642889651956,132.68524833255162,629.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,351.0,188.6357110348045,513.3642889651956,102.68524833255162,599.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,340.0,177.6357110348045,502.3642889651955,91.68524833255162,588.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,293.0,130.6357110348045,455.3642889651955,44.68524833255162,541.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,319.0,156.6357110348045,481.3642889651955,70.68524833255162,567.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,357.0,194.6357110348045,519.3642889651956,108.68524833255162,605.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,319.0,156.6357110348045,481.3642889651955,70.68524833255162,567.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,0.0,0.0,162.3642889651955,0.0,248.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,424.0,261.6357110348045,586.3642889651956,175.68524833255162,672.3147516674484,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
