Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Selected_Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Demand_Profile
2026-08-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,270,230.02805262597803,309.97194737402197,208.86818185757437,331.13181814242563,Trending
2026-09-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,245,205.02805262597803,284.97194737402197,183.86818185757437,306.13181814242563,Trending
2026-10-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,255,215.02805262597803,294.97194737402197,193.86818185757437,316.13181814242563,Trending
2026-11-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,247,207.02805262597803,286.97194737402197,185.86818185757437,308.13181814242563,Trending
2026-12-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,240,200.02805262597803,279.97194737402197,178.86818185757437,301.13181814242563,Trending
2027-01-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,246,206.02805262597803,285.97194737402197,184.86818185757437,307.13181814242563,Trending
2027-02-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,277,237.02805262597803,316.97194737402197,215.86818185757437,338.13181814242563,Trending
2027-03-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,251,211.02805262597803,290.97194737402197,189.86818185757437,312.13181814242563,Trending
2027-04-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,310,270.02805262597803,349.97194737402197,248.86818185757437,371.13181814242563,Trending
2027-05-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,316,276.02805262597803,355.97194737402197,254.86818185757437,377.13181814242563,Trending
2027-06-01,DRV,Electric Drives,Electric Drives Heavy Duty,DRV-04,Seasonal_Naive,362,322.02805262597803,401.97194737402197,300.86818185757437,423.13181814242563,Trending
2026-07-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,339,274.1380008869534,403.8619991130466,239.80213262989778,438.19786737010224,Trending
2026-08-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,340,275.1380008869534,404.8619991130466,240.80213262989778,439.19786737010224,Trending
2026-09-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,327,262.1380008869534,391.8619991130466,227.80213262989778,426.19786737010224,Trending
2026-10-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,276,211.13800088695342,340.8619991130466,176.80213262989778,375.19786737010224,Trending
2026-11-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,255,190.13800088695342,319.8619991130466,155.80213262989778,354.19786737010224,Trending
2026-12-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,284,219.13800088695342,348.8619991130466,184.80213262989778,383.19786737010224,Trending
2027-01-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,333,268.1380008869534,397.8619991130466,233.80213262989778,432.19786737010224,Trending
2027-02-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,394,329.1380008869534,458.8619991130466,294.80213262989776,493.19786737010224,Trending
2027-03-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,405,340.1380008869534,469.8619991130466,305.80213262989776,504.19786737010224,Trending
2027-04-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,332,267.1380008869534,396.8619991130466,232.80213262989778,431.19786737010224,Trending
2027-05-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,381,316.1380008869534,445.8619991130466,281.80213262989776,480.19786737010224,Trending
2027-06-01,DRV,Electric Drives,Electric Drives Precision,DRV-05,Seasonal_Naive,388,323.1380008869534,452.8619991130466,288.80213262989776,487.19786737010224,Trending
2026-07-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,393,320.1936580722803,465.8063419277197,281.6523087630898,504.3476912369102,Trending
2026-08-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,352,279.1936580722803,424.8063419277197,240.65230876308982,463.3476912369102,Trending
2026-09-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,321,248.1936580722803,393.8063419277197,209.65230876308982,432.3476912369102,Trending
2026-10-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,334,261.1936580722803,406.8063419277197,222.65230876308982,445.3476912369102,Trending
2026-11-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,339,266.1936580722803,411.8063419277197,227.65230876308982,450.3476912369102,Trending
2026-12-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,408,335.1936580722803,480.8063419277197,296.6523087630898,519.3476912369101,Trending
2027-01-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,506,433.1936580722803,578.8063419277197,394.6523087630898,617.3476912369101,Trending
2027-02-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,465,392.1936580722803,537.8063419277197,353.6523087630898,576.3476912369101,Trending
2027-03-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,434,361.1936580722803,506.8063419277197,322.6523087630898,545.3476912369101,Trending
2027-04-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,396,323.1936580722803,468.8063419277197,284.6523087630898,507.3476912369102,Trending
2027-05-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,407,334.1936580722803,479.8063419277197,295.6523087630898,518.3476912369101,Trending
2027-06-01,DRV,Electric Drives,Electric Drives High Capacity,DRV-06,Seasonal_Naive,352,279.1936580722803,424.8063419277197,240.65230876308982,463.3476912369102,Trending
2026-07-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,379.82702419761284,556.1536006238458,333.1561985895643,602.8244262318944,Trending
2026-08-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,369.54786085045714,566.4327639710016,317.43557486025855,618.5450499612002,Trending
2026-09-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,360.244931303955,575.7356935175037,303.20797188892647,632.7726529325323,Trending
2026-10-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,351.6837432476269,584.2968815738318,290.11476463421326,645.8658601872455,Trending
2026-11-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,343.71091383180544,592.2697109896533,277.92137427051694,658.0592505509418,Trending
2026-12-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,336.2196032535478,599.7610215679109,266.4644034196019,669.5162214018568,Trending
2027-01-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,329.1318568798038,606.8487679416548,255.62463075841433,680.3559940630444,Trending
2027-02-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,322.3887274156424,613.5918974058163,245.311904179027,690.6687206424317,Trending
2027-03-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,315.94435740458977,620.0362674168689,235.45609075387958,700.5245340675791,Trending
2027-04-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,309.7622386868275,626.2183861346311,226.00135607075669,709.979268750702,Trending
2027-05-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,303.81274331243867,632.16788150902,216.90238809045974,719.0782367309989,Trending
2027-06-01,DRV,Electric Drives,Electric Drives Service Kit,DRV-07,ETS,467.99031241072936,298.0714344846099,637.9091903368488,208.12181395735064,727.8588108641081,Trending
2026-07-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,421,314.67497680407223,527.3250231959278,258.38990944867163,583.6100905513283,Trending
2026-08-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,450,343.67497680407223,556.3250231959278,287.38990944867163,612.6100905513283,Trending
2026-09-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,564,457.67497680407223,670.3250231959278,401.38990944867163,726.6100905513283,Trending
2026-10-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,507,400.67497680407223,613.3250231959278,344.38990944867163,669.6100905513283,Trending
2026-11-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,618,511.67497680407223,724.3250231959278,455.38990944867163,780.6100905513283,Trending
2026-12-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,595,488.67497680407223,701.3250231959278,432.38990944867163,757.6100905513283,Trending
2027-01-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,743,636.6749768040722,849.3250231959278,580.3899094486717,905.6100905513283,Trending
2027-02-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,698,591.6749768040722,804.3250231959278,535.3899094486717,860.6100905513283,Trending
2027-03-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,573,466.67497680407223,679.3250231959278,410.38990944867163,735.6100905513283,Trending
2027-04-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,588,481.67497680407223,694.3250231959278,425.38990944867163,750.6100905513283,Trending
2027-05-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,561,454.67497680407223,667.3250231959278,398.38990944867163,723.6100905513283,Trending
2027-06-01,DRV,Electric Drives,Electric Drives Premium,DRV-08,Seasonal_Naive,481,374.67497680407223,587.3250231959278,318.38990944867163,643.6100905513283,Trending
2026-07-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1182,1034.2163025107536,1329.7836974892464,955.9843386965106,1408.0156613034894,Stable
2026-08-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1191,1043.2163025107536,1338.7836974892464,964.9843386965106,1417.0156613034894,Stable
2026-09-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1142,994.2163025107536,1289.7836974892464,915.9843386965106,1368.0156613034894,Stable
2026-10-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1301,1153.2163025107536,1448.7836974892464,1074.9843386965106,1527.0156613034894,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1059,911.2163025107536,1206.7836974892464,832.9843386965106,1285.0156613034894,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1364,1216.2163025107536,1511.7836974892464,1137.9843386965106,1590.0156613034894,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1100,952.2163025107536,1247.7836974892464,873.9843386965106,1326.0156613034894,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1016,868.2163025107536,1163.7836974892464,789.9843386965106,1242.0156613034894,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,921,773.2163025107536,1068.7836974892464,694.9843386965106,1147.0156613034894,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1040,892.2163025107536,1187.7836974892464,813.9843386965106,1266.0156613034894,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1011,863.2163025107536,1158.7836974892464,784.9843386965106,1237.0156613034894,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits Core,FST-01,Seasonal_Naive,1058,910.2163025107536,1205.7836974892464,831.9843386965106,1284.0156613034894,Stable
2026-07-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2026-08-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2026-09-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2026-10-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits Compact,FST-02,ARIMA,1328.2777777777776,1150.5323740331369,1506.0231815224183,1056.4396410041059,1600.1159145514494,Stable
2026-07-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.7417293221827,1741.0520154350559,1275.2558852638674,1838.5378594933711,Stable
2026-08-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.7417283934465,1741.052016363792,1275.255883843488,1838.5378609137506,Stable
2026-09-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.7417274647123,1741.0520172925262,1275.2558824231116,1838.5378623341269,Stable
2026-10-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.7417265359761,1741.0520182212624,1275.2558810027322,1838.5378637545064,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.741725607244,1741.0520191499945,1275.2558795823588,1838.5378651748797,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.7417246785078,1741.0520200787307,1275.2558781619794,1838.5378665952592,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.7417237497737,1741.0520210074649,1275.255876741603,1838.5378680156355,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.7417228210375,1741.052021936201,1275.2558753212236,1838.537869436015,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.7417218923033,1741.0520228649352,1275.2558739008473,1838.5378708563912,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.741720963567,1741.0520237936714,1275.2558724804678,1838.5378722767707,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.741720034833,1741.0520247224056,1275.2558710600915,1838.537873697147,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits Standard,FST-03,ETS,1556.8968723786193,1372.7417191060968,1741.0520256511418,1275.255869639712,1838.5378751175265,Stable
2026-07-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1940.2784809912678,2407.7215190087322,1816.553782473479,2531.446217526521,Stable
2026-08-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1843.4678579994097,2504.5321420005903,1668.4947113550306,2679.5052886449694,Stable
2026-09-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1769.1824542547006,2578.8175457452994,1554.8849902707489,2793.115009729251,Stable
2026-10-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1706.5569619825353,2641.4430380174645,1459.107564946958,2888.892435053042,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1651.3827956919652,2696.617204308035,1374.7259593105223,2973.2740406894777,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1601.5015365204065,2746.4984634795937,1298.439156572142,3049.560843427858,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1555.6309846586387,2792.3690153413613,1228.2862013441281,3119.713798655872,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1512.9357159988192,2835.0642840011806,1162.989422710061,3185.0105772899387,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1472.8354429738029,2875.164557026197,1101.661347420437,3246.338652579563,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1434.9076617380665,2913.0923382619335,1043.6558116041956,3304.3441883958044,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1398.8334160161176,2949.1665839838824,988.4850137327714,3359.514986267229,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174,1364.364908509401,2983.635091490599,935.7699805414975,3412.2300194585023,Stable
2026-07-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,2289,2040.1236978403058,2537.876302159694,1908.3765417225168,2669.623458277483,Stable
2026-08-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,1958,1709.1236978403058,2206.876302159694,1577.3765417225168,2338.623458277483,Stable
2026-09-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,1962,1713.1236978403058,2210.876302159694,1581.3765417225168,2342.623458277483,Stable
2026-10-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,1983,1734.1236978403058,2231.876302159694,1602.3765417225168,2363.623458277483,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,2043,1794.1236978403058,2291.876302159694,1662.3765417225168,2423.623458277483,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,2000,1751.1236978403058,2248.876302159694,1619.3765417225168,2380.623458277483,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,2319,2070.123697840306,2567.876302159694,1938.3765417225168,2699.623458277483,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,2165,1916.1236978403058,2413.876302159694,1784.3765417225168,2545.623458277483,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,2309,2060.123697840306,2557.876302159694,1928.3765417225168,2689.623458277483,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,2386,2137.123697840306,2634.876302159694,2005.3765417225168,2766.623458277483,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,2337,2088.123697840306,2585.876302159694,1956.3765417225168,2717.623458277483,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Seasonal_Naive,2295,2046.1236978403058,2543.876302159694,1914.3765417225168,2675.623458277483,Stable
2026-07-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2026-08-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2026-09-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2026-10-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits High Capacity,FST-06,Mean,2509.527777777778,2203.370717216419,2815.6848383391366,2041.3009592510382,2977.7545963045177,Stable
2026-07-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3208.2204475757053,2876.1430130578656,3540.297882093545,2700.3518379682264,3716.089057183184,Stable
2026-08-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3057.1103483827637,2725.032913864924,3389.1877829006035,2549.241738775285,3564.9789579902426,Stable
2026-09-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3356.254248588506,3024.1768140706663,3688.3316831063457,2848.385638981027,3864.122858195985,Stable
2026-10-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3718.735256010583,3386.657821492743,4050.8126905284225,3210.866646403104,4226.603865618062,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3483.9975417282403,3151.9201072104006,3816.07497624608,2976.1289321207614,3991.866151335719,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3406.280994062454,3074.203559544614,3738.3584285802935,2898.412384454975,3914.1496036699327,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,4029.6928408103568,3697.615406292517,4361.7702753281965,3521.824231202878,4537.561450417836,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3574.460171962457,3242.3827374446173,3906.5376064802967,3066.591562354978,4082.328781569936,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3585.1357811094767,3253.058346591637,3917.2132156273165,3077.267171501998,4093.0043907169556,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3978.1850879143303,3646.1076533964906,4310.26252243217,3470.3164783068514,4486.053697521809,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3453.255643302853,3121.1782087850133,3785.333077820693,2945.387033695374,3961.124252910332,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits Service Kit,FST-07,ARIMA,3147.5955399478853,2815.5181054300456,3479.672974465725,2639.7269303404064,3655.464149555364,Stable
2026-07-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3539,3165.713044271102,3912.286955728898,2968.106866397273,4109.893133602727,Stable
2026-08-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3517,3143.713044271102,3890.286955728898,2946.106866397273,4087.893133602727,Stable
2026-09-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3637,3263.713044271102,4010.286955728898,3066.106866397273,4207.893133602727,Stable
2026-10-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3794,3420.713044271102,4167.286955728898,3223.106866397273,4364.893133602727,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3940,3566.713044271102,4313.286955728898,3369.106866397273,4510.893133602727,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,4225,3851.713044271102,4598.286955728898,3654.106866397273,4795.893133602727,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3916,3542.713044271102,4289.286955728898,3345.106866397273,4486.893133602727,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3612,3238.713044271102,3985.286955728898,3041.106866397273,4182.893133602727,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3889,3515.713044271102,4262.286955728898,3318.106866397273,4459.893133602727,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3451,3077.713044271102,3824.286955728898,2880.106866397273,4021.893133602727,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3714,3340.713044271102,4087.286955728898,3143.106866397273,4284.893133602727,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3359,2985.713044271102,3732.286955728898,2788.106866397273,3929.893133602727,Stable
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,234.75925191739208,302.87172024985506,216.7309705561419,320.90000161110527,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,233.2279563063139,304.40301586093324,214.38905601435593,323.24191615289124,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,231.7586059081927,305.87236625905444,212.1418785004622,325.4890936667849,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,230.34410128798243,307.2868708792647,209.97858036551781,327.6523918017293,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,228.97859866187432,308.6523735053728,207.89022431343076,329.74074785381634,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,227.6572195139999,309.97375265324723,205.8693492980306,331.7616228692165,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,226.37584122810978,311.25513093913736,203.90965032185315,333.72132184539396,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,225.13094271248383,312.5000294547633,202.00574233981473,335.6252298274324,Trending
