Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile
2026-10-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,3359,2423.835091773485,4294.164908226515,1928.7886928562414,4789.211307143759,Native fable 80% and 95% model intervals,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,3359,2313.45384751658,4404.54615248342,1759.9751475188625,4958.024852481138,Native fable 80% and 95% model intervals,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,3359,2213.6615747441897,4504.33842525581,1607.3560365694207,5110.643963430579,Native fable 80% and 95% model intervals,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,3359,2121.89310899905,4596.10689100095,1467.0082795124993,5250.991720487501,Native fable 80% and 95% model intervals,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,3359,2036.4771037306718,4681.522896269328,1336.3757723779443,5381.6242276220555,Native fable 80% and 95% model intervals,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,3359,1956.2526376602275,4761.747362339773,1213.6830392843617,5504.316960715638,Native fable 80% and 95% model intervals,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,3359,1880.3744510709396,4837.625548929061,1097.6373670495377,5620.362632950462,Native fable 80% and 95% model intervals,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,3359,1808.204441152754,4909.795558847246,987.2628616402044,5730.737138359796,Native fable 80% and 95% model intervals,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Naive,3359,1739.2468654961897,4978.7531345038105,881.8013504675132,5836.198649532487,Native fable 80% and 95% model intervals,Stable
2026-07-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3539,3165.713044271102,3912.286955728898,2968.106866397273,4109.893133602727,Native fable 80% and 95% model intervals,Stable
2026-08-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3517,3143.713044271102,3890.286955728898,2946.106866397273,4087.893133602727,Native fable 80% and 95% model intervals,Stable
2026-09-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3637,3263.713044271102,4010.286955728898,3066.106866397273,4207.893133602727,Native fable 80% and 95% model intervals,Stable
2026-10-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3794,3420.713044271102,4167.286955728898,3223.106866397273,4364.893133602727,Native fable 80% and 95% model intervals,Stable
2026-11-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3940,3566.713044271102,4313.286955728898,3369.106866397273,4510.893133602727,Native fable 80% and 95% model intervals,Stable
2026-12-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,4225,3851.713044271102,4598.286955728898,3654.106866397273,4795.893133602727,Native fable 80% and 95% model intervals,Stable
2027-01-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3916,3542.713044271102,4289.286955728898,3345.106866397273,4486.893133602727,Native fable 80% and 95% model intervals,Stable
2027-02-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3612,3238.713044271102,3985.286955728898,3041.106866397273,4182.893133602727,Native fable 80% and 95% model intervals,Stable
2027-03-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3889,3515.713044271102,4262.286955728898,3318.106866397273,4459.893133602727,Native fable 80% and 95% model intervals,Stable
2027-04-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3451,3077.713044271102,3824.286955728898,2880.106866397273,4021.893133602727,Native fable 80% and 95% model intervals,Stable
2027-05-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3714,3340.713044271102,4087.286955728898,3143.106866397273,4284.893133602727,Native fable 80% and 95% model intervals,Stable
2027-06-01,FST,Fastening Kits,Fastening Kits Premium,FST-08,Seasonal_Naive,3359,2985.713044271102,3732.286955728898,2788.106866397273,3929.893133602727,Native fable 80% and 95% model intervals,Stable
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,269.48418041873134,236.71485922888218,302.2535016085805,219.36782844608467,319.600532391378,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,272.91437798850336,239.41504025697807,306.4137157200287,221.6815620605451,324.1471939164616,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,270.3345156082039,234.82284441912935,305.84618679727845,216.02410123807493,324.64492997833287,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,270.8659603837735,235.04602896637198,306.685891801175,216.08410267758944,325.6478180899575,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,270.16722112875584,234.03995894630992,306.29448331120176,214.91534157793993,325.4191006795718,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,270.1860869458953,233.9742722608306,306.39790163095995,214.8048955012851,325.56727839050546,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,269.9702908949221,233.70306028579583,306.23752150404835,214.50434810807116,325.436233681773,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,269.93042218948557,233.64323345037255,306.2176109285986,214.4339560768282,325.4268883021429,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,269.85407761917486,233.5560778650153,306.1520773733344,214.341077485806,325.3670777525437,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,269.82533190408424,233.52291087102958,306.1277529371389,214.30557000815116,325.3450938000173,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,269.7952150628186,233.49060237423413,306.0998277514031,214.27210131900023,325.318328806637,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,269.7797802295321,233.4742157305663,306.0853447284979,214.2552108173523,325.3043496417119,Native fable 80% and 95% model intervals,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,281.0285714285714,239.1402184249146,322.91692443222826,216.96586379653093,345.0912790606119,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,282.0571428571429,222.00093661744987,342.11334909683586,190.20910143409844,373.9051842801873,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,283.0857142857143,208.5448438075885,357.62658476384007,169.085290548331,397.0861380230976,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,284.1142857142857,196.91672549293824,371.3118459356332,150.75712540292747,417.4714460256439,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,285.14285714285717,186.41106227078507,383.87465201492927,134.14560718356705,436.1401071021473,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,286.1714285714286,176.6725710342244,395.67028610863275,118.70737726733509,453.63547987552204,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,287.2,167.49406047137194,406.90593952862804,104.12556388713236,470.27443611286765,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,288.22857142857146,158.7430363750498,417.71410648209314,90.19753463922993,486.25960821791296,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,289.25714285714287,150.32919285805656,428.1850928562292,76.78517858742725,501.7291071268585,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,290.28571428571433,142.18802197760618,438.3834065938225,63.78983934677916,516.7815892246495,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,291.31428571428575,134.27175225213057,448.3568191764409,51.13845674095026,531.4901146876213,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,292.34285714285716,126.54397946684938,458.14173481886496,38.77535532794258,545.9103589577717,Native fable 80% and 95% model intervals,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,234.75925191739208,302.87172024985506,216.7309705561419,320.90000161110527,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,233.2279563063139,304.40301586093324,214.38905601435593,323.24191615289124,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,231.7586059081927,305.87236625905444,212.1418785004622,325.4890936667849,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,230.34410128798243,307.2868708792647,209.97858036551781,327.6523918017293,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,228.97859866187432,308.6523735053728,207.89022431343076,329.74074785381634,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,227.6572195139999,309.97375265324723,205.8693492980306,331.7616228692165,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,226.37584122810978,311.25513093913736,203.90965032185315,333.72132184539396,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,225.13094271248383,312.5000294547633,202.00574233981473,335.6252298274324,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,223.91948833221787,313.7114838350293,200.15298274896236,337.4779894182848,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,222.7388391351451,314.89213303210204,198.3473356202373,339.28363654700985,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,221.58668391495723,316.0442882522899,196.58526626861635,341.0457058986308,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,ETS,268.81548608362357,220.46098494911473,317.1699872181324,194.86365826640713,342.76731390084,Native fable 80% and 95% model intervals,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Mean,269.80555555555554,233.70686528059784,305.9042458305132,214.59737296641646,325.0137381446946,Native fable 80% and 95% model intervals,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,239.27050197623478,320.72949802376525,217.7096081178351,342.2903918821649,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,222.39979150614306,337.60020849385694,191.90808299470746,368.09191700529254,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,209.45444005606245,350.5455599439375,172.10987643671444,387.89012356328556,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,198.54100395246957,361.45899604753043,155.41921623567018,404.5807837643298,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,188.92607372941762,371.0739262705824,140.7144494063782,419.2855505936218,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,180.23351236207935,379.76648763792065,127.42032401069253,432.5796759893075,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,172.23987720462048,387.7601227953795,115.19511401103506,444.80488598896494,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,164.79958301228612,395.2004169877139,103.81616598941491,456.1838340105851,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,157.81150592870432,402.1884940712957,93.12882435350528,466.87117564649475,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,151.20201828957508,408.7979817104249,83.02048530789617,476.97951469210386,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,144.915537155649,415.08446284435104,73.4061420826591,486.59385791734087,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,280,138.9088801121249,421.0911198878751,64.21975287342886,495.7802471265711,Native fable 80% and 95% model intervals,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,275,229.52071593484237,320.47928406515763,205.44543722866442,344.55456277133555,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,293,247.52071593484237,338.47928406515763,223.44543722866442,362.55456277133555,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,328,282.52071593484237,373.47928406515763,258.44543722866445,397.55456277133555,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,326,280.52071593484237,371.47928406515763,256.44543722866445,395.55456277133555,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,290,244.52071593484237,335.47928406515763,220.44543722866442,359.55456277133555,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,301,255.52071593484237,346.47928406515763,231.44543722866442,370.55456277133555,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,273,227.52071593484237,318.47928406515763,203.44543722866442,342.55456277133555,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,268,222.52071593484237,313.47928406515763,198.44543722866442,337.55456277133555,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,275,229.52071593484237,320.47928406515763,205.44543722866442,344.55456277133555,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,225,179.52071593484237,270.47928406515763,155.44543722866442,294.55456277133555,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,262,216.52071593484237,307.47928406515763,192.44543722866442,331.55456277133555,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Core,GBX-01,Seasonal_Naive,280,234.52071593484237,325.47928406515763,210.44543722866442,349.55456277133555,Native fable 80% and 95% model intervals,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,405.1253618360335,364.0341629978546,446.2165606742124,342.2817962943067,467.96892737776034,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,408.3890421630544,360.7717466432922,456.0063376828166,335.5646730396207,481.2134112864881,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.03639470736255,350.1522535008862,463.9205359138389,320.03960811391335,494.03318130081175,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.5970057219406,344.10927008525675,471.08474135862446,310.5008929681617,504.69311847571953,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.36465788559656,337.3974118277281,477.331903943465,300.3589890870892,514.3703266841039,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.4609555245118,331.7586575558961,483.1632534931275,291.68428172180427,523.2376293272193,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.42104452122226,326.3140609473202,488.52802809512434,283.3786173778586,531.4634716645859,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.43758582173103,321.29334927881996,493.5818223646421,275.6913450623467,539.1838265811153,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.4307302029801,316.51651686439607,498.34494354156413,268.3894394604623,546.4720209454979,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.43357154598294,311.99198029638205,502.87516279558383,261.46825379701045,553.3988892949554,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.432393938191,307.66688130405305,507.197906572329,254.85420908849136,560.0105787878906,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,407.4328820032047,303.5239328925618,511.34183111384766,248.51785789980855,566.3479061066009,Native fable 80% and 95% model intervals,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,415.62857142857143,369.74423400613273,461.51290885101014,345.45453300488424,485.8026098522586,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,418.25714285714287,352.47181032871714,484.0424753855686,317.64715888672544,518.8671268275602,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,420.8857142857143,339.23393741871644,502.53749115271216,296.0100977005876,545.761330870841,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,423.51428571428573,327.9984205939635,519.030150834608,277.4353758824661,569.5931955461053,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,426.14285714285717,317.9924366706635,534.2932776150508,260.74106236740863,591.5446519183057,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,428.7714285714286,308.82680992838937,548.7160472144678,245.3319642531535,612.2108928897037,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,431.4,300.2745838175563,562.5254161824437,230.8609814500898,631.9390185499101,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,434.0285714285714,292.1906247038069,575.8665181533358,217.10615121872746,650.9509916384154,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,436.65714285714284,284.47601187285056,588.8382738414351,203.91618738178948,669.3980983324961,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,439.2857142857143,277.0600835774238,601.5113449940047,191.18302212254144,687.388406448887,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,441.9142857142857,269.8905111241725,613.938060304399,178.82662561066707,705.0019458179044,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,444.54285714285714,262.9274174791528,626.1582968065616,166.78601118558885,722.2997031001255,Native fable 80% and 95% model intervals,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,355.98748351612517,438.66246583213,334.104737534081,460.5452118141742,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,349.81192176956137,444.8380275786938,324.66003087303864,469.98991847521654,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,344.35146981192037,450.2984795363348,316.3089902563159,478.3409590919393,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,339.40352581051167,455.2464235377435,308.7417629195361,485.9081864287191,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,334.84620820475294,459.80374114350224,301.771947101316,492.87800224693916,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,330.599430235668,464.05051911258715,295.2770606733888,499.3728886748664,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,326.6072237081712,468.042725640084,289.171507667869,505.4784416803862,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,322.82865045100095,471.8212988972542,283.3926785546973,511.2572707935579,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,319.232693725039,475.4172556232162,277.8931373248795,516.7568120233757,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,315.7951864681868,478.8547628800684,272.63592364642534,522.0140257018298,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,312.4968638500632,482.15308549819196,267.59157450377586,527.0583748444793,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,397.3249746741276,309.32207468183225,485.32787466642293,262.7361534691987,531.9137958790565,Native fable 80% and 95% model intervals,Trending
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,330.69444444444446,283.5086686225159,377.880220266373,258.53002774829696,402.85886114059196,Native fable 80% and 95% model intervals,Trending
