Product_Group_Code,Product_Group,SKU_Description,SKU,Model,ME,RMSE,MAE,MASE,RMSSE,WAPE,Coverage_80,Coverage_95,Mean_PI80_Width,Mean_PI95_Width,Mean_Pinball_Loss,Quantile_Crossings,Error_Sum,Absolute_Error_Sum,Squared_Error_Sum,Actual_Units_Sum,Covered_80_Count,Covered_95_Count,Evaluation_Origins,Evaluation_Points,Evaluation_Horizon,Demand_Profile,Within_2pct_of_Best,Complexity_Rank,Raw_Best_Model,Selected_Model,Selected,Near_Tie,Raw_Winner_Margin_Pct,Selection_Rationale,RMSE_Rank
GBX,Gearbox Components,Gearbox Components Core,GBX-01,ARIMA,-11.73892670677706,36.27790148356187,30.69842326822811,1.1104901996060508,1.0222592180868637,0.1077858031487694,0.7619047619047619,0.8809523809523809,72.06411952322755,110.21256002531108,,,-493.03492168463686,1289.3337772655802,55275.6177141429,11962.0,32,37,7,42,6,Trending,False,4,Mean,Mean,False,False,0.03473257490272828,Candidate,5
GBX,Gearbox Components,Gearbox Components Core,GBX-01,Naive,-18.047619047619055,38.2099463490856,31.857142857142858,1.1412395095616532,1.0622946477527269,0.1118542049824444,1.0,1.0,153.36862600557288,234.55707238871491,,,-758.0,1338.0,61320.0,11962.0,42,42,7,42,6,Trending,False,1,Mean,Mean,False,False,0.03473257490272828,Candidate,6
GBX,Gearbox Components,Gearbox Components Core,GBX-01,Drift,-25.98110792436503,44.78808393182853,37.223404582158594,1.3315451597667043,1.241243097366485,0.1306957860266394,0.9761904761904762,1.0,167.50749285206064,256.1806032292763,,,-1091.2065328233318,1563.3829924506608,84250.84341594973,11962.0,41,42,7,42,6,Trending,False,2,Mean,Mean,False,False,0.03473257490272828,Candidate,7
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Seasonal_Naive,2.619047619047618,34.65613393106073,30.333333333333332,0.8467769901670967,0.8011078444538943,0.0896236370031656,0.9285714285714286,1.0,113.06815998446793,172.92282833238636,,,110.0,1274.0,50444.0,14215.0,39,42,7,42,6,Trending,True,1,Seasonal_Naive,Seasonal_Naive,True,False,0.04381197565024,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Mean,14.691104103887358,36.17448762697982,29.903023712284803,0.8344094814232746,0.8422270884471259,0.0883522332687978,0.8333333333333334,0.9285714285714286,83.30466299390244,127.40348777375289,,,617.026372363269,1255.926995915961,54960.92931312967,14215.0,35,39,7,42,6,Trending,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.04381197565024,Candidate,2
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,0.4534846714564732,37.50067552704231,29.681490216936385,0.8359905346241857,0.8772271396173249,0.0876976847774413,0.7142857142857143,,84.72515505836124,,11.587127766281208,0.0,19.046356201171875,1246.622589111328,59064.62792934943,14215.0,30,0,7,42,6,Trending,False,5,Seasonal_Naive,Seasonal_Naive,False,False,0.04381197565024,Candidate,3
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ETS,-4.747989130595298,40.74214348307291,32.74570390468141,0.9176110846350748,0.9495788260914724,0.0967512883571311,0.8095238095238095,0.9761904761904762,101.01462699333388,154.4885404080852,,,-199.41554348500225,1375.3195639966195,69716.73473500261,14215.0,34,41,7,42,6,Trending,False,3,Seasonal_Naive,Seasonal_Naive,False,False,0.04381197565024,Candidate,4
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Naive,-1.690476190476183,44.497993534219376,34.69047619047618,0.973606242747451,1.0407047029742278,0.1024973619416109,0.8571428571428571,1.0,135.64393920395855,207.44950317151088,,,-71.0,1457.0,83163.0,14215.0,36,42,7,42,6,Trending,False,1,Seasonal_Naive,Seasonal_Naive,False,False,0.04381197565024,Candidate,5
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,ARIMA,-6.738156553493319,44.78169249417169,37.780087521334096,1.050997356691342,1.02671850095492,0.1116260060426332,0.6666666666666666,0.8095238095238095,85.85394999361178,131.30228579329506,,,-283.00257524671974,1586.7636758960316,84226.79927098723,14215.0,28,34,7,42,6,Trending,False,4,Seasonal_Naive,Seasonal_Naive,False,False,0.04381197565024,Candidate,6
GBX,Gearbox Components,Gearbox Components Compact,GBX-02,Drift,-4.4519029084358905,47.098956188163534,37.01315359261761,1.035676262543788,1.0980774151330506,0.1093600035800168,0.8571428571428571,1.0,148.41588237280678,226.98250464921355,,,-186.97992215430747,1554.5524508899398,93169.09030861103,14215.0,36,42,7,42,6,Trending,False,2,Seasonal_Naive,Seasonal_Naive,False,False,0.04381197565024,Candidate,7
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,14.519779046897284,55.333319762816025,47.708644297683705,1.1403064009654873,1.0312738550561231,0.1199858120061506,0.7619047619047619,0.9047619047619048,129.92956164103836,198.71011685377985,,,609.8307199696858,2003.7630605027152,128594.60359090994,16700.0,32,38,7,42,6,Trending,True,1,Mean,Mean,True,False,0.1470128337522455,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,TiRex2,1.6131075904482888,63.46802790206674,51.97816176641555,1.2483965187543062,1.1939051930457931,0.1307235206101469,0.7142857142857143,,160.23384748186385,,20.34508495028057,0.0,67.75051879882812,2183.082794189453,169184.0037626559,16700.0,30,0,7,42,6,Trending,False,5,Mean,Mean,False,False,0.1470128337522455,Candidate,2
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,-7.673938918269795,70.43683088851354,58.283436543347264,1.4020137832757955,1.324942742304511,0.1465810978934482,0.7380952380952381,0.8809523809523809,157.47287344478167,240.83397718190724,,,-322.3054345673313,2447.9043348205855,208376.58011591632,16700.0,31,37,7,42,6,Trending,False,3,Mean,Mean,False,False,0.1470128337522455,Candidate,3
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,27.330350793252776,75.83284781219415,64.53933813134779,1.5506971763511386,1.4226036720535593,0.1623145030848267,0.5952380952380952,0.9047619047619048,136.52328664266557,208.7943490256306,,,1147.8747333166164,2710.6522015166074,241526.0739069108,16700.0,25,38,7,42,6,Trending,False,4,Mean,Mean,False,False,0.1470128337522455,Candidate,4
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,29.095238095238095,77.73244710758394,66.33333333333333,1.5941879691265457,1.45764972085726,0.1668263473053892,0.5476190476190477,0.9047619047619048,137.77208553509,210.70422211922343,,,1222.0,2786.0,253778.0,16700.0,23,38,7,42,6,Trending,False,1,Mean,Mean,False,False,0.1470128337522455,Candidate,5
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,-11.380952380952374,86.22340859926723,70.80952380952382,1.7165761970745923,1.6296189003166588,0.1780838323353293,0.8095238095238095,0.9285714285714286,262.2193724131783,401.0299232556623,,,-478.0,2974.0,312248.0,16700.0,34,39,7,42,6,Trending,False,1,Mean,Mean,False,False,0.1470128337522455,Candidate,6
GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,-15.61669118584786,93.877119826129,76.05503563650758,1.8475846218820928,1.7750920813967537,0.1912761375289412,0.8095238095238095,0.9285714285714286,286.64697089333663,437.7924345339631,,,-655.9010298056104,3194.311496733318,370142.372327674,16700.0,34,39,7,42,6,Trending,False,2,Mean,Mean,False,False,0.1470128337522455,Candidate,7
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ETS,10.53470601512888,63.35504001574422,52.55035090206083,1.3041348417377552,1.2710269032846924,0.1080541828006733,0.7380952380952381,0.9285714285714286,132.6362803130456,202.84968583878737,,,442.4576526354125,2207.1147378865544,168582.16600665517,20426.0,31,39,7,42,6,Trending,True,3,ETS,ETS,True,True,0.019701408552158548,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,TiRex2,26.924934750511532,64.60322354293275,47.61340550013951,1.170739506787746,1.2885670717689677,0.0979028214533369,0.6666666666666666,,128.77816699800036,,19.65471258415747,0.0,1130.8472595214844,1999.7630310058591,175290.2126698019,20426.0,28,0,7,42,6,Trending,True,5,ETS,ETS,False,True,0.019701408552158548,Candidate,2
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Naive,11.047619047619056,71.97883286739498,58.571428571428584,1.4568165564761892,1.4527081650393174,0.1204347400372074,0.8809523809523809,0.9761904761904762,199.84765985978217,305.6406205187162,,,464.0,2460.0,217600.0,20426.0,37,41,7,42,6,Trending,False,1,ETS,ETS,False,True,0.019701408552158548,Candidate,3
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,ARIMA,42.3525385302502,71.97929382797086,55.40130902648154,1.3775466026278664,1.4511750108046892,0.1139163311031149,0.6666666666666666,0.7142857142857143,111.89575496736568,171.1297895888864,,,1778.806618270508,2326.854979112225,217602.7870788813,20426.0,28,30,7,42,6,Trending,False,4,ETS,ETS,False,True,0.019701408552158548,Candidate,4
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Mean,50.99975935850322,74.42186978652958,55.83515703265293,1.37790708467328,1.4857890223592072,0.1148084106223158,0.5952380952380952,0.6428571428571429,106.76901400797124,163.28911590190182,,,2141.9898930571344,2345.076595371423,232621.81750597293,20426.0,25,27,7,42,6,Trending,False,1,ETS,ETS,False,True,0.019701408552158548,Candidate,5
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Drift,11.429071154288552,75.70590462617851,60.99300919922038,1.5181327611753006,1.5308606428090945,0.1254140010950385,0.8809523809523809,1.0,218.70249649266893,334.47660474939397,,,480.0209884801192,2561.7063863672565,240718.1278012575,20426.0,37,42,7,42,6,Trending,False,2,ETS,ETS,False,True,0.019701408552158548,Candidate,6
GBX,Gearbox Components,Gearbox Components Heavy Duty,GBX-04,Seasonal_Naive,55.38095238095238,78.26116229528873,64.19047619047619,1.6002629498818262,1.5853456322756374,0.1319886419269558,0.5714285714285714,0.7380952380952381,124.81529810695535,190.8885257420795,,,2326.0,2696.0,257242.0,20426.0,24,31,7,42,6,Trending,False,1,ETS,ETS,False,True,0.019701408552158548,Candidate,7
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,ARIMA,-19.982717163933646,73.02931136779442,66.04750068977653,1.1307416495776432,0.930228376767394,0.1181378573727956,0.7380952380952381,1.0,183.1720082628851,280.1374121989113,,,-839.2741208852133,2773.995028970615,223997.7733918792,23481.0,31,42,7,42,6,Trending,True,4,ARIMA,Seasonal_Naive,False,True,0.01657096278726952,Candidate,1
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Seasonal_Naive,34.59523809523809,74.23947736885006,63.16666666666667,1.0810866145908171,0.946443749477115,0.1129849665687151,0.7380952380952381,1.0,201.35718611544905,307.94924170444847,,,1453.0,2653.0,231483.0,23481.0,31,42,7,42,6,Trending,True,1,ARIMA,Seasonal_Naive,True,True,0.01657096278726952,Simplest model within 2% of lowest rolling-origin RMSE,2
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Mean,47.781921673473406,82.21085014880305,70.64624537446376,1.1922523023785272,1.0469200087602806,0.1263635409789821,0.7857142857142857,0.9523809523809524,187.3412186776256,286.5136692895795,,,2006.840710285882,2967.1423057274787,283862.20305193594,23481.0,33,40,7,42,6,Trending,False,1,ARIMA,Seasonal_Naive,False,True,0.01657096278726952,Candidate,3
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,TiRex2,41.14713469005766,91.29244468185868,75.76127043224517,1.2745787350514182,1.163836883761828,0.1355126850710913,0.8333333333333334,,205.57179841541108,,27.95949187909485,0.0,1728.179656982422,3181.973358154297,350041.0391515894,23481.0,35,0,7,42,6,Trending,False,5,ARIMA,Seasonal_Naive,False,True,0.01657096278726952,Candidate,4
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,ETS,-12.328996030285452,101.49728521465867,88.47949466166659,1.5124395898854153,1.2957319412730512,0.1582615210506365,0.6428571428571429,0.8571428571428571,192.7255090805207,294.74823085986986,,,-517.817833271989,3716.138775789997,432671.3540497224,23481.0,27,36,7,42,6,Trending,False,3,ARIMA,Seasonal_Naive,False,True,0.01657096278726952,Candidate,5
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Naive,32.78571428571431,101.51061403569956,84.07142857142858,1.419949318609532,1.2945673475403665,0.1503769004727226,1.0,1.0,407.6746446692528,623.4845654629191,,,1377.0,3531.0,432785.0,23481.0,42,42,7,42,6,Trending,False,1,ARIMA,Seasonal_Naive,False,True,0.01657096278726952,Candidate,6
GBX,Gearbox Components,Gearbox Components Precision,GBX-05,Drift,21.570059286596,103.34305549489068,86.35765603767102,1.4642326360313855,1.318507940372721,0.1544662302960769,1.0,1.0,446.0276134707035,681.4909200548183,,,905.9424900370328,3627.021553582183,448551.0589988424,23481.0,42,42,7,42,6,Trending,False,2,ARIMA,Seasonal_Naive,False,True,0.01657096278726952,Candidate,7
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Drift,21.287740798404215,89.74469652863836,67.69564603672637,0.7741312994148639,0.8089455953767082,0.0977420032844892,1.0,1.0,466.8393516652487,713.9691764498668,,,894.0851135329773,2843.2171335425087,338272.6433107305,29089.0,42,42,7,42,6,Trending,True,2,Drift,Drift,True,False,0.03819037122448534,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,ETS,32.42116836393203,93.17207980449584,62.590132901397375,0.7193492648622362,0.8439186936846109,0.0903704349361851,0.8333333333333334,1.0,305.7699682457557,467.6348119171956,,,1361.6890712851446,2628.78558185869,364603.5311140043,29089.0,35,42,7,42,6,Trending,False,3,Drift,Drift,False,False,0.03819037122448534,Candidate,2
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,TiRex2,50.45049758184524,97.12339753215107,65.89780680338542,0.7561254154929445,0.8791417544321656,0.0951462025419295,0.8095238095238095,,262.3656332833426,,28.26717665737899,0.0,2118.9208984375,2767.7078857421875,396184.0826239064,29089.0,34,0,7,42,6,Trending,False,5,Drift,Drift,False,False,0.03819037122448534,Candidate,3
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Naive,41.3095238095238,97.13037384778008,69.59523809523812,0.796238241807214,0.8768471912977447,0.1004847193097046,0.9761904761904762,1.0,427.168452917528,653.2977724499615,,,1735.0,2923.0,396241.0,29089.0,41,42,7,42,6,Trending,False,1,Drift,Drift,False,False,0.03819037122448534,Candidate,4
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Mean,79.78244298485677,114.4584639915584,81.64575564069818,0.9370245009889804,1.0357870754573772,0.1178837958303593,0.8095238095238095,0.8095238095238095,230.0154435050191,351.7782641592468,,,3350.8626053639828,3429.121736909322,550231.0791308887,29089.0,34,34,7,42,6,Trending,False,1,Drift,Drift,False,False,0.03819037122448534,Candidate,5
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,Seasonal_Naive,70.73809523809524,115.33852864709256,96.30952380952382,1.115686358926016,1.056256293020329,0.139056000550036,0.7380952380952381,0.9047619047619048,282.48632068445266,432.0255458714045,,,2971.0,4045.0,558725.0,29089.0,31,38,7,42,6,Trending,False,1,Drift,Drift,False,False,0.03819037122448534,Candidate,6
GBX,Gearbox Components,Gearbox Components High Capacity,GBX-06,ARIMA,80.00293447078577,117.9630952757691,83.64428580170035,0.9625665301151788,1.0689853174390844,0.1207693631156593,0.7857142857142857,0.8095238095238095,232.5197924436853,355.608335345201,,,3360.123247773002,3513.060003671414,584442.2575756876,29089.0,33,34,7,42,6,Trending,False,4,Drift,Drift,False,False,0.03819037122448534,Candidate,7
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,ETS,62.295361887795345,109.18651218318006,91.1735232264012,1.635394391718849,1.6998938471955878,0.1091338342313283,0.4285714285714285,0.5476190476190477,143.33323842426014,219.20927152054225,,,2616.405199287405,3829.28797550885,500711.1665945646,35088.0,18,23,7,42,6,Trending,True,3,ETS,ETS,True,False,0.08087863613240134,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,ARIMA,73.90208257540941,118.01736837260948,97.97276677921003,1.7554360272500305,1.8154458920524812,0.1172724636550052,0.4285714285714285,0.5238095238095238,150.5258786795794,230.20946553004973,,,3103.8874681671955,4114.856204726822,584980.1679790406,35088.0,18,22,7,42,6,Trending,False,4,ETS,ETS,False,False,0.08087863613240134,Candidate,2
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Naive,54.714285714285694,123.25293389727368,104.66666666666666,1.8831551197227716,1.9578965822342695,0.1252849977200182,0.7380952380952381,0.8809523809523809,291.69700005589215,446.112064374853,,,2298.0,4396.0,638034.0,35088.0,31,37,7,42,6,Trending,False,1,ETS,ETS,False,False,0.08087863613240134,Candidate,3
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Drift,39.79523496035865,124.5469992740438,106.1419344847461,1.8924745544629284,1.9452388551321544,0.1270508791712077,0.7619047619047619,0.9285714285714286,318.27616789280677,486.7613937502655,,,1671.3998683350635,4457.961248359336,651502.1111830841,35088.0,32,39,7,42,6,Trending,False,2,ETS,ETS,False,False,0.08087863613240134,Candidate,4
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,TiRex2,91.64483351934524,126.7504198170108,107.47730073474702,1.9278478891362816,1.964594601259037,0.1286492997850939,0.4523809523809524,,168.8936723981585,,43.69278235057044,0.0,3849.0830078125,4514.046630859375,674758.0947991163,35088.0,19,0,7,42,6,Trending,False,5,ETS,ETS,False,False,0.08087863613240134,Candidate,5
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Mean,108.63977809455643,134.60330496056707,117.43323352801188,2.0648557019717475,2.0176524855101055,0.1405664560013822,0.3095238095238095,0.4523809523809524,146.27562403112069,223.70926197986103,,,4562.870679971371,4932.195808176499,760958.0876649114,35088.0,13,19,7,42,6,Trending,False,1,ETS,ETS,False,False,0.08087863613240134,Candidate,6
GBX,Gearbox Components,Gearbox Components Service Kit,GBX-07,Seasonal_Naive,90.19047619047618,137.28559040676242,109.47619047619048,1.9493506351724237,2.1007892944287905,0.1310419516643866,0.5238095238095238,0.5476190476190477,178.56986226596428,273.09903727271245,,,3788.0,4598.0,791588.0,35088.0,22,23,7,42,6,Trending,False,1,ETS,ETS,False,False,0.08087863613240134,Candidate,7
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Drift,15.782642996267446,81.06315985077129,56.9048121576313,0.4315347900613472,0.527271229836085,0.0594631431000551,0.9523809523809524,1.0,574.6784969323378,878.8949168801857,,,662.8710058432326,2390.002110620515,275991.9071696513,40193.0,40,42,7,42,6,Trending,True,2,Drift,Drift,True,True,0.01808759576044705,Lowest rolling-origin RMSE,1
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,TiRex2,49.94757080078125,82.52939751721654,65.48865618024554,0.5074383418255202,0.5519434535133761,0.0684329002455729,0.9285714285714286,,340.2160935174851,,27.105337895791997,0.0,2097.7979736328125,2750.5235595703125,286066.26109129936,40193.0,39,0,7,42,6,Trending,True,5,Drift,Drift,False,True,0.01808759576044705,Candidate,2
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,ETS,57.08274839862024,82.72788074512971,72.76451565327345,0.5554793056131938,0.544211441097499,0.0760358683710468,1.0,1.0,348.51077071546774,533.0012285040909,,,2397.4754327420496,3056.109657437484,287443.894608377,40193.0,42,42,7,42,6,Trending,False,3,Drift,Drift,False,True,0.01808759576044705,Candidate,3
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Mean,68.09283547960884,88.27295229599537,79.50085135262474,0.6174780548111386,0.5936576259948638,0.0830750567713342,0.9047619047619048,1.0,289.01273885175175,442.00684112308505,,,2859.899090143572,3339.035756810239,327268.792496145,40193.0,38,42,7,42,6,Trending,False,1,Drift,Drift,False,True,0.01808759576044705,Candidate,4
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Naive,47.26190476190476,90.08792001890896,69.21428571428572,0.5225562974484033,0.5844860777742672,0.0723260269201104,0.9523809523809524,1.0,526.6043592498576,805.3718679614008,,,1985.0,2907.0,340865.0,40193.0,40,42,7,42,6,Trending,False,1,Drift,Drift,False,True,0.01808759576044705,Candidate,5
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,Seasonal_Naive,-14.738095238095257,90.1191010882398,75.54761904761905,0.5831807822126,0.5989928724383967,0.0789440947428656,0.9761904761904762,1.0,387.08240973570577,591.9914598274947,,,-619.0,3173.0,341101.0,40193.0,41,42,7,42,6,Trending,False,1,Drift,Drift,False,True,0.01808759576044705,Candidate,6
GBX,Gearbox Components,Gearbox Components Premium,GBX-08,ARIMA,70.67931814106124,91.15555453457874,82.00297587069345,0.6333440845201801,0.6095340926625542,0.0856896719968433,0.9047619047619048,1.0,286.16553555300493,437.6524194421783,,,2968.5313619245717,3444.1249865691234,348992.0751452755,40193.0,38,42,7,42,6,Trending,False,4,Drift,Drift,False,True,0.01808759576044705,Candidate,7
HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,TiRex2,-3.4286146618071056,25.87710433502463,17.526356651669456,0.5734854240910935,0.7263971341142805,0.107649455889166,0.8095238095238095,,73.15505636306037,,7.718491971051252,0.0,-144.00181579589844,736.1069793701172,28124.23020816152,6838.0,34,0,7,42,6,Volatile,True,5,TiRex2,TiRex2,True,False,0.06792275068425942,Lowest rolling-origin RMSE,1
HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,Mean,2.699109130242129,27.634748441203076,18.54380952380952,0.6071267660506297,0.777076220174873,0.1138988008189529,0.8095238095238095,0.9285714285714286,72.8501829256067,111.41474025718765,,,113.36258347016948,778.84,32074.531499160195,6838.0,34,39,7,42,6,Volatile,False,1,TiRex2,TiRex2,False,False,0.06792275068425942,Candidate,2
HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ARIMA,3.717828744253163,30.15251642709353,21.050164838075933,0.6906497850610471,0.8514438251782156,0.1292932031586998,0.7857142857142857,0.9285714285714286,75.01444251687523,114.72468967017058,,,156.1488072586328,884.1069231991892,38185.3183692181,6838.0,33,39,7,42,6,Volatile,False,4,TiRex2,TiRex2,False,False,0.06792275068425942,Candidate,3
HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,ETS,-4.528670930722488,30.57345082793041,23.01927159060641,0.7514154802660863,0.8519443896003726,0.1413877459499078,0.8095238095238095,0.9523809523809524,80.00376894510035,122.3552059672495,,,-190.20417909034444,966.8094068054696,39258.90761217092,6838.0,34,40,7,42,6,Volatile,False,3,TiRex2,TiRex2,False,False,0.06792275068425942,Candidate,4
HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,Seasonal_Naive,10.66666666666667,37.38856458738102,31.857142857142858,1.0458549649251552,1.0510800629586303,0.195671248903188,0.7857142857142857,0.9285714285714286,92.69302309302478,141.76174550047423,,,448.0,1338.0,58712.0,6838.0,33,39,7,42,6,Volatile,False,1,TiRex2,TiRex2,False,False,0.06792275068425942,Candidate,5
HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,Naive,-17.476190476190474,42.58548825038654,32.61904761904762,1.0644219652030218,1.169811536777107,0.2003509798186604,0.8809523809523809,0.9761904761904762,157.372866326622,239.8445577095331,,,-734.0,1370.0,76168.0,6838.0,37,41,7,42,6,Volatile,False,1,TiRex2,TiRex2,False,False,0.06792275068425942,Candidate,6
HYP,Hydraulic Pumps,Hydraulic Pumps Core,HYP-01,Drift,-16.52249293088498,44.74699398201432,34.62788231102485,1.131416540840275,1.2291282371655077,0.2126895374470668,0.8809523809523809,0.9761904761904762,172.14561511369374,258.3197148898486,,,-693.9447030971694,1454.371057063043,84096.32575790984,6838.0,37,41,7,42,6,Volatile,False,2,TiRex2,TiRex2,False,False,0.06792275068425942,Candidate,7
HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Seasonal_Naive,-7.380952380952383,37.37710019580999,28.333333333333336,1.168835782284132,1.2993790355255777,0.1484345765248846,0.7142857142857143,0.8095238095238095,74.5317123330398,113.98641756313616,,,-310.0,1190.0,58676.0,8017.0,30,34,7,42,6,Volatile,True,1,Seasonal_Naive,Seasonal_Naive,True,True,0.0034812186024157543,Lowest rolling-origin RMSE,1
HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,ARIMA,-4.919749253011144,37.507218052316,28.530774582213787,1.1773891937879783,1.304571945137552,0.1494689450483945,0.7142857142857143,0.8095238095238095,75.69102098412084,115.75942714322198,,,-206.62946862646817,1198.2925324529792,59085.23905300712,8017.0,30,34,7,42,6,Volatile,True,4,Seasonal_Naive,Seasonal_Naive,False,True,0.0034812186024157543,Candidate,2
HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Mean,-13.630556257280398,46.35774761709846,38.0595955024116,1.5546541966371774,1.5809013948407291,0.1993891743920776,0.6666666666666666,0.8333333333333334,80.6926221297249,123.40871600055516,,,-572.4833628057766,1598.5030111012866,90259.71209348513,8017.0,28,35,7,42,6,Volatile,False,1,Seasonal_Naive,Seasonal_Naive,False,True,0.0034812186024157543,Candidate,3
HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,TiRex2,-18.655621119907924,47.83786888108192,38.0339845929827,1.552017129074494,1.614392126638707,0.1992550022334131,0.6428571428571429,,90.39183952694847,,14.969476705884176,0.0,-783.5360870361328,1597.4273529052734,96115.3913615106,8017.0,27,0,7,42,6,Volatile,False,5,Seasonal_Naive,Seasonal_Naive,False,True,0.0034812186024157543,Candidate,4
HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,ETS,-29.093335720441857,58.3045359730989,48.22953753087873,1.9573423845648736,1.9526365716266751,0.2526681522136593,0.6666666666666666,0.8809523809523809,117.761925893823,180.10132382295873,,,-1221.9201002585576,2025.6405762969064,142775.59443161212,8017.0,28,37,7,42,6,Volatile,False,3,Seasonal_Naive,Seasonal_Naive,False,True,0.0034812186024157543,Candidate,5
HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Naive,-26.97619047619047,62.12487424534556,50.07142857142858,2.0369159525398257,2.084399050218809,0.2623175751528003,0.7619047619047619,0.9523809523809524,157.47982998004792,240.8446162844963,,,-1133.0,2103.0,162099.0,8017.0,32,40,7,42,6,Volatile,False,1,Seasonal_Naive,Seasonal_Naive,False,True,0.0034812186024157543,Candidate,6
HYP,Hydraulic Pumps,Hydraulic Pumps Compact,HYP-02,Drift,-25.206812762727303,64.03701429339263,51.39104926881289,2.0916057844023275,2.147367765575193,0.2692308930136137,0.7619047619047619,0.9761904761904762,172.22901133321113,262.4806603695625,,,-1058.686136034547,2158.4240692901412,172231.04638371125,8017.0,32,41,7,42,6,Volatile,False,2,Seasonal_Naive,Seasonal_Naive,False,True,0.0034812186024157543,Candidate,7
HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Mean,-13.714951370468617,27.403400758065786,24.996229211401623,0.7277514399850896,0.6396023956369284,0.1111296312987052,1.0,1.0,106.7059814245782,163.19271588443524,,,-576.0279575596817,1049.8416268788685,31539.747670500743,9447.0,42,42,7,42,6,Volatile,True,1,Mean,Mean,True,False,0.0594306269982607,Lowest rolling-origin RMSE,1
HYP,Hydraulic Pumps,Hydraulic Pumps Standard,HYP-03,Seasonal_Naive,-11.523809523809524,29.032002047002248,23.952380952380953,0.7039892951163983,0.6861431219604026,0.1064888324335767,0.9285714285714286,1.0,109.9101969662782,168.09314067363735,,,-484.0,1006.0,35400.0,9447.0,39,42,7,42,6,Volatile,False,1,Mean,Mean,False,False,0.0594306269982607,Candidate,2
